id,Polling Center,Polling Station,Candidate,Party_ID,Party,Acronym,Votes,Municipality
11,1118B,1118B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,4,Mitrovicë
11,1118B,1118B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1118B,1118B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1118B,1118B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1118B,1118B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,46,Mitrovicë
11,1118B,1118B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,1,Mitrovicë
11,1118B,1118B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,85,Mitrovicë
11,1118B,1118B/01D,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1120B,1120B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,54,Mitrovicë
11,1120B,1120B/01D,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1120B,1120B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1120B,1120B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1120B,1120B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,83,Mitrovicë
11,1120B,1120B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,47,Mitrovicë
11,1120B,1120B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1120B,1120B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Mitrovicë
11,1120B,1120B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1120B,1120B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,1,Mitrovicë
11,1121B,1121B/02D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1121B,1121B/01R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,6,Mitrovicë
11,1121B,1121B/02D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Mitrovicë
11,1121B,1121B/01R,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1121B,1121B/01R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,37,Mitrovicë
11,1121B,1121B/01R,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,67,Mitrovicë
11,1121B,1121B/01R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,12,Mitrovicë
11,1121B,1121B/02D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,30,Mitrovicë
11,1121B,1121B/02D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1121B,1121B/01R,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1121B,1121B/01R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,79,Mitrovicë
11,1121B,1121B/01R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,76,Mitrovicë
11,1121B,1121B/02D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,56,Mitrovicë
11,1121B,1121B/02D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,62,Mitrovicë
11,1121B,1121B/02D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1121B,1121B/02D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,38,Mitrovicë
11,1121B,1121B/01R,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1121B,1121B/01R,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1121B,1121B/02D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1121B,1121B/02D,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1122B,1122B/02D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,66,Mitrovicë
11,1122B,1122B/01R,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1122B,1122B/01R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,90,Mitrovicë
11,1122B,1122B/01R,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1122B,1122B/01R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1122B,1122B/01R,BASRI BRAHIMI,14,BASRI BRAHIMI,,17,Mitrovicë
11,1122B,1122B/01R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,5,Mitrovicë
11,1122B,1122B/01R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,147,Mitrovicë
11,1122B,1122B/01R,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1122B,1122B/01R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,47,Mitrovicë
11,1122B,1122B/02D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,64,Mitrovicë
11,1122B,1122B/02D,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1122B,1122B/02D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1122B,1122B/02D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,1,Mitrovicë
11,1122B,1122B/02D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,8,Mitrovicë
11,1122B,1122B/01R,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,84,Mitrovicë
11,1122B,1122B/02D,BASRI BRAHIMI,14,BASRI BRAHIMI,,3,Mitrovicë
11,1122B,1122B/02D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,42,Mitrovicë
11,1122B,1122B/02D,FISNIK GJINAJ,56,FISNIK GJINAJ,,1,Mitrovicë
11,1122B,1122B/02D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,118,Mitrovicë
11,1123B,1123B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,43,Mitrovicë
11,1123B,1123B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,6,Mitrovicë
11,1123B,1123B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1123B,1123B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,1,Mitrovicë
11,1123B,1123B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1123B,1123B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,28,Mitrovicë
11,1123B,1123B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Mitrovicë
11,1123B,1123B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,8,Mitrovicë
11,1123B,1123B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,5,Mitrovicë
11,1123B,1123B/01D,NYSTRET PRETENI,46,FJALA,,11,Mitrovicë
11,1124B,1124B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,8,Mitrovicë
11,1124B,1124B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1124B,1124B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,4,Mitrovicë
11,1124B,1124B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,2,Mitrovicë
11,1124B,1124B/01D,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1124B,1124B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1124B,1124B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1124B,1124B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Mitrovicë
11,1124B,1124B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9,Mitrovicë
11,1124B,1124B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1125B,1125B/01D,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1125B,1125B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18,Mitrovicë
11,1125B,1125B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1125B,1125B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1,Mitrovicë
11,1125B,1125B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1125B,1125B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1125B,1125B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1125B,1125B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1125B,1125B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,2,Mitrovicë
11,1125B,1125B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,84,Mitrovicë
11,1126B,1126B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1126B,1126B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1126B,1126B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1126B,1126B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1126B,1126B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,5,Mitrovicë
11,1126B,1126B/01D,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1126B,1126B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,8,Mitrovicë
11,1126B,1126B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,23,Mitrovicë
11,1126B,1126B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,25,Mitrovicë
11,1126B,1126B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1127B,1127B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,69,Mitrovicë
11,1127B,1127B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1127B,1127B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1127B,1127B/01D,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1127B,1127B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,60,Mitrovicë
11,1127B,1127B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,7,Mitrovicë
11,1127B,1127B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,2,Mitrovicë
11,1127B,1127B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,19,Mitrovicë
11,1127B,1127B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,66,Mitrovicë
11,1127B,1127B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1128B,1128B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,74,Mitrovicë
11,1128B,1128B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1128B,1128B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,149,Mitrovicë
11,1128B,1128B/01D,NYSTRET PRETENI,46,FJALA,,2,Mitrovicë
11,1128B,1128B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,81,Mitrovicë
11,1128B,1128B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Mitrovicë
11,1128B,1128B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,2,Mitrovicë
11,1128B,1128B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1128B,1128B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,25,Mitrovicë
11,1128B,1128B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,4,Mitrovicë
11,1129B,1129B/02D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,12,Mitrovicë
11,1129B,1129B/01R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,64,Mitrovicë
11,1129B,1129B/01R,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1129B,1129B/01R,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,142,Mitrovicë
11,1129B,1129B/02D,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1129B,1129B/01R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1129B,1129B/01R,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1129B,1129B/01R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,3,Mitrovicë
11,1129B,1129B/02D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,5,Mitrovicë
11,1129B,1129B/02D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1129B,1129B/01R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,38,Mitrovicë
11,1129B,1129B/02D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1,Mitrovicë
11,1129B,1129B/01R,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1129B,1129B/01R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,27,Mitrovicë
11,1129B,1129B/02D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1129B,1129B/02D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,166,Mitrovicë
11,1129B,1129B/02D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,28,Mitrovicë
11,1129B,1129B/02D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1129B,1129B/01R,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1129B,1129B/02D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1130B,1130B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1130B,1130B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,6,Mitrovicë
11,1130B,1130B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1130B,1130B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1130B,1130B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,59,Mitrovicë
11,1130B,1130B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1130B,1130B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,62,Mitrovicë
11,1130B,1130B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,3,Mitrovicë
11,1130B,1130B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,25,Mitrovicë
11,1130B,1130B/01D,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1132B,1132B/01D,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1132B,1132B/01D,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,90,Mitrovicë
11,1132B,1132B/01D,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,59,Mitrovicë
11,1132B,1132B/01D,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1132B,1132B/01D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Mitrovicë
11,1132B,1132B/01D,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1132B,1132B/01D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1132B,1132B/01D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,61,Mitrovicë
11,1132B,1132B/01D,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,39,Mitrovicë
11,1132B,1132B/01D,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1102X,1102X/05R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,95,Mitrovicë
11,1102X,1102X/11R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,43,Mitrovicë
11,1102X,1102X/15R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,67,Mitrovicë
11,1102X,1102X/10R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,33,Mitrovicë
11,1102X,1102X/09R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Mitrovicë
11,1102X,1102X/10R,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1102X,1102X/06R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,2,Mitrovicë
11,1102X,1102X/06R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,77,Mitrovicë
11,1102X,1102X/06R,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,CB111,CB111,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,90,Mitrovicë
11,CB111,CB111,MEHMET MEHMETI,30,ALTERNATIVA,,6,Mitrovicë
11,CB111,CB111,BASRI BRAHIMI,14,BASRI BRAHIMI,,2,Mitrovicë
11,CB111,CB111,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,169,Mitrovicë
11,CB111,CB111,NYSTRET PRETENI,46,FJALA,,7,Mitrovicë
11,CB111,CB111,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,16,Mitrovicë
11,CB111,CB111,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,103,Mitrovicë
11,CB111,CB111,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,9,Mitrovicë
11,CB111,CB111,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,103,Mitrovicë
11,CB111,CB111,FISNIK GJINAJ,56,FISNIK GJINAJ,,3,Mitrovicë
11,1102B,1102B/16R,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1102B,1102B/01R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,70,Mitrovicë
11,1102B,1102B/08R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,109,Mitrovicë
11,1102B,1102B/04R,MEHMET MEHMETI,30,ALTERNATIVA,,8,Mitrovicë
11,1102B,1102B/12R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,69,Mitrovicë
11,1102B,1102B/13R,MEHMET MEHMETI,30,ALTERNATIVA,,4,Mitrovicë
11,1102B,1102B/12R,FISNIK GJINAJ,56,FISNIK GJINAJ,,1,Mitrovicë
11,1102B,1102B/12R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,94,Mitrovicë
11,1102B,1102B/13R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,78,Mitrovicë
11,1102B,1102B/13R,NYSTRET PRETENI,46,FJALA,,5,Mitrovicë
11,1102B,1102B/08R,BASRI BRAHIMI,14,BASRI BRAHIMI,,2,Mitrovicë
11,1102B,1102B/17R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,10,Mitrovicë
11,1102B,1102B/05R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,84,Mitrovicë
11,1102B,1102B/16R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,56,Mitrovicë
11,1102B,1102B/16R,NYSTRET PRETENI,46,FJALA,,3,Mitrovicë
11,1102B,1102B/12R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,12,Mitrovicë
11,1102B,1102B/04R,BASRI BRAHIMI,14,BASRI BRAHIMI,,8,Mitrovicë
11,1102B,1102B/16R,BASRI BRAHIMI,14,BASRI BRAHIMI,,10,Mitrovicë
11,1102B,1102B/13R,BASRI BRAHIMI,14,BASRI BRAHIMI,,3,Mitrovicë
11,1102B,1102B/09R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,6,Mitrovicë
11,1102B,1102B/08R,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1102B,1102B/12R,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1102B,1102B/08R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,45,Mitrovicë
11,1102B,1102B/04R,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,87,Mitrovicë
11,1102B,1102B/04R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,50,Mitrovicë
11,1102B,1102B/16R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,5,Mitrovicë
11,1102B,1102B/17R,FISNIK GJINAJ,56,FISNIK GJINAJ,,5,Mitrovicë
11,1102B,1102B/08R,FISNIK GJINAJ,56,FISNIK GJINAJ,,2,Mitrovicë
11,1102B,1102B/17R,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,BM011,BM011,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,BM011,BM011,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,29,Mitrovicë
11,BM011,BM011,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,10,Mitrovicë
11,BM011,BM011,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,BM011,BM011,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,BM011,BM011,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1,Mitrovicë
11,BM011,BM011,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,2,Mitrovicë
11,BM011,BM011,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,BM011,BM011,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,BM011,BM011,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,2,Mitrovicë
11,1102X,1102X/14R,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1102X,1102X/10R,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1102X,1102X/13R,NYSTRET PRETENI,46,FJALA,,3,Mitrovicë
11,1102X,1102X/14R,NYSTRET PRETENI,46,FJALA,,5,Mitrovicë
11,1102X,1102X/06R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,20,Mitrovicë
11,1102X,1102X/05R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,55,Mitrovicë
11,1102X,1102X/09R,NYSTRET PRETENI,46,FJALA,,2,Mitrovicë
11,1102X,1102X/10R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,74,Mitrovicë
11,1102X,1102X/10R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1101B,1101B/03R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,10,Mitrovicë
11,1101B,1101B/04D,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,16,Mitrovicë
11,1102B,1102B/15R,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1102B,1102B/02R,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,118,Mitrovicë
11,1102B,1102B/19D,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1102B,1102B/02R,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1102B,1102B/15R,BASRI BRAHIMI,14,BASRI BRAHIMI,,2,Mitrovicë
11,1102B,1102B/18R,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,54,Mitrovicë
11,1102B,1102B/19D,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,21,Mitrovicë
11,1102B,1102B/02R,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,46,Mitrovicë
11,1102B,1102B/15R,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,47,Mitrovicë
11,1102B,1102B/02R,FISNIK GJINAJ,56,FISNIK GJINAJ,,1,Mitrovicë
11,1102B,1102B/02R,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,4,Mitrovicë
11,1102B,1102B/19D,BASRI BRAHIMI,14,BASRI BRAHIMI,,1,Mitrovicë
11,1102X,1102X/09R,FISNIK GJINAJ,56,FISNIK GJINAJ,,6,Mitrovicë
11,1102X,1102X/13R,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
