id,Polling Center,Candidate,Party_ID,Party,Acronym,Votes,Municipality
10,BM010,QËNDRON KASTRATI,10,LËVIZJA VETËVENDOSJE!,,69,Kamenicë
10,BM010,SHAIP SURDULLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,32,Kamenicë
10,CB110,ALBERT SERMAXHAJ,31,NISMA - NISMA PËR KOSOVËN,,3,Kamenicë
10,CB110,AMIR CANAJ,34,AKR - ALEANCA KOSOVA E RE,,9,Kamenicë
10,CB110,FATON JAKUPI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,37,Kamenicë
10,CB110,KUJTIM GASHI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,19,Kamenicë
10,CB110,QËNDRON KASTRATI,10,LËVIZJA VETËVENDOSJE!,,66,Kamenicë
10,CB110,SHAIP SURDULLI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,48,Kamenicë
11,1101B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,429,Mitrovicë
11,1101B,BASRI BRAHIMI,14,BASRI BRAHIMI,,11,Mitrovicë
11,1101B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,42,Mitrovicë
11,1101B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,221,Mitrovicë
11,1101B,FISNIK GJINAJ,56,FISNIK GJINAJ,,3,Mitrovicë
11,1101B,MEHMET MEHMETI,30,ALTERNATIVA,,11,Mitrovicë
11,1101B,NYSTRET PRETENI,46,FJALA,,4,Mitrovicë
11,1101B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,12,Mitrovicë
11,1101B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,339,Mitrovicë
11,1101B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,327,Mitrovicë
11,1102B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,1287,Mitrovicë
11,1102B,BASRI BRAHIMI,14,BASRI BRAHIMI,,93,Mitrovicë
11,1102B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,107,Mitrovicë
11,1102B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,835,Mitrovicë
11,1102B,FISNIK GJINAJ,56,FISNIK GJINAJ,,68,Mitrovicë
11,1102B,MEHMET MEHMETI,30,ALTERNATIVA,,51,Mitrovicë
11,1102B,NYSTRET PRETENI,46,FJALA,,38,Mitrovicë
11,1102B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,56,Mitrovicë
11,1102B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1129,Mitrovicë
11,1102B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1855,Mitrovicë
11,1102X,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,1119,Mitrovicë
11,1102X,BASRI BRAHIMI,14,BASRI BRAHIMI,,76,Mitrovicë
11,1102X,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,109,Mitrovicë
11,1102X,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,843,Mitrovicë
11,1102X,FISNIK GJINAJ,56,FISNIK GJINAJ,,31,Mitrovicë
11,1102X,MEHMET MEHMETI,30,ALTERNATIVA,,32,Mitrovicë
11,1102X,NYSTRET PRETENI,46,FJALA,,38,Mitrovicë
11,1102X,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,78,Mitrovicë
11,1102X,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,959,Mitrovicë
11,1102X,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,1584,Mitrovicë
11,1103B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,632,Mitrovicë
11,1103B,BASRI BRAHIMI,14,BASRI BRAHIMI,,22,Mitrovicë
11,1103B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,32,Mitrovicë
11,1103B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,377,Mitrovicë
11,1103B,FISNIK GJINAJ,56,FISNIK GJINAJ,,9,Mitrovicë
11,1103B,MEHMET MEHMETI,30,ALTERNATIVA,,11,Mitrovicë
11,1103B,NYSTRET PRETENI,46,FJALA,,7,Mitrovicë
11,1103B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,16,Mitrovicë
11,1103B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,323,Mitrovicë
11,1103B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,941,Mitrovicë
11,1104B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,696,Mitrovicë
11,1104B,BASRI BRAHIMI,14,BASRI BRAHIMI,,33,Mitrovicë
11,1104B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,55,Mitrovicë
11,1104B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,505,Mitrovicë
11,1104B,FISNIK GJINAJ,56,FISNIK GJINAJ,,29,Mitrovicë
11,1104B,MEHMET MEHMETI,30,ALTERNATIVA,,28,Mitrovicë
11,1104B,NYSTRET PRETENI,46,FJALA,,31,Mitrovicë
11,1104B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,27,Mitrovicë
11,1104B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,668,Mitrovicë
11,1104B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,931,Mitrovicë
11,1105B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,525,Mitrovicë
11,1105B,BASRI BRAHIMI,14,BASRI BRAHIMI,,13,Mitrovicë
11,1105B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,36,Mitrovicë
11,1105B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,343,Mitrovicë
11,1105B,FISNIK GJINAJ,56,FISNIK GJINAJ,,2,Mitrovicë
11,1105B,MEHMET MEHMETI,30,ALTERNATIVA,,7,Mitrovicë
11,1105B,NYSTRET PRETENI,46,FJALA,,4,Mitrovicë
11,1105B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,25,Mitrovicë
11,1105B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,270,Mitrovicë
11,1105B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,704,Mitrovicë
11,1106B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,161,Mitrovicë
11,1106B,BASRI BRAHIMI,14,BASRI BRAHIMI,,3,Mitrovicë
11,1106B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,29,Mitrovicë
11,1106B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,57,Mitrovicë
11,1106B,FISNIK GJINAJ,56,FISNIK GJINAJ,,4,Mitrovicë
11,1106B,MEHMET MEHMETI,30,ALTERNATIVA,,2,Mitrovicë
11,1106B,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1106B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1106B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,74,Mitrovicë
11,1106B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,91,Mitrovicë
11,1109B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,209,Mitrovicë
11,1109B,BASRI BRAHIMI,14,BASRI BRAHIMI,,20,Mitrovicë
11,1109B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,9,Mitrovicë
11,1109B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,203,Mitrovicë
11,1109B,FISNIK GJINAJ,56,FISNIK GJINAJ,,37,Mitrovicë
11,1109B,MEHMET MEHMETI,30,ALTERNATIVA,,8,Mitrovicë
11,1109B,NYSTRET PRETENI,46,FJALA,,8,Mitrovicë
11,1109B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,8,Mitrovicë
11,1109B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,250,Mitrovicë
11,1109B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,294,Mitrovicë
11,1111B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,319,Mitrovicë
11,1111B,BASRI BRAHIMI,14,BASRI BRAHIMI,,22,Mitrovicë
11,1111B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,32,Mitrovicë
11,1111B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,265,Mitrovicë
11,1111B,FISNIK GJINAJ,56,FISNIK GJINAJ,,26,Mitrovicë
11,1111B,MEHMET MEHMETI,30,ALTERNATIVA,,18,Mitrovicë
11,1111B,NYSTRET PRETENI,46,FJALA,,15,Mitrovicë
11,1111B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,20,Mitrovicë
11,1111B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,424,Mitrovicë
11,1111B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,351,Mitrovicë
11,1112B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,443,Mitrovicë
11,1112B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1112B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,8,Mitrovicë
11,1112B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,142,Mitrovicë
11,1112B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1112B,MEHMET MEHMETI,30,ALTERNATIVA,,2,Mitrovicë
11,1112B,NYSTRET PRETENI,46,FJALA,,2,Mitrovicë
11,1112B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,7,Mitrovicë
11,1112B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,861,Mitrovicë
11,1112B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,190,Mitrovicë
11,1113B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,139,Mitrovicë
11,1113B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1113B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,19,Mitrovicë
11,1113B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,61,Mitrovicë
11,1113B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1113B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1113B,NYSTRET PRETENI,46,FJALA,,5,Mitrovicë
11,1113B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,8,Mitrovicë
11,1113B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,95,Mitrovicë
11,1113B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,139,Mitrovicë
11,1114B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,629,Mitrovicë
11,1114B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1114B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,9,Mitrovicë
11,1114B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,23,Mitrovicë
11,1114B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1114B,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1114B,NYSTRET PRETENI,46,FJALA,,4,Mitrovicë
11,1114B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,1,Mitrovicë
11,1114B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,80,Mitrovicë
11,1114B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,117,Mitrovicë
11,1115B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,138,Mitrovicë
11,1115B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1115B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,13,Mitrovicë
11,1115B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,70,Mitrovicë
11,1115B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1115B,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1115B,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1115B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,3,Mitrovicë
11,1115B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,91,Mitrovicë
11,1115B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,137,Mitrovicë
11,1116B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,296,Mitrovicë
11,1116B,BASRI BRAHIMI,14,BASRI BRAHIMI,,3,Mitrovicë
11,1116B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,15,Mitrovicë
11,1116B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,139,Mitrovicë
11,1116B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1116B,MEHMET MEHMETI,30,ALTERNATIVA,,2,Mitrovicë
11,1116B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1116B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,25,Mitrovicë
11,1116B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,183,Mitrovicë
11,1116B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,169,Mitrovicë
11,1117B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,207,Mitrovicë
11,1117B,BASRI BRAHIMI,14,BASRI BRAHIMI,,2,Mitrovicë
11,1117B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1,Mitrovicë
11,1117B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,125,Mitrovicë
11,1117B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1117B,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1117B,NYSTRET PRETENI,46,FJALA,,3,Mitrovicë
11,1117B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,22,Mitrovicë
11,1117B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,268,Mitrovicë
11,1117B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,123,Mitrovicë
11,1118B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,85,Mitrovicë
11,1118B,BASRI BRAHIMI,14,BASRI BRAHIMI,,1,Mitrovicë
11,1118B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1118B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,3,Mitrovicë
11,1118B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1118B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1118B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1118B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,1,Mitrovicë
11,1118B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,4,Mitrovicë
11,1118B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,46,Mitrovicë
11,1120B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,83,Mitrovicë
11,1120B,BASRI BRAHIMI,14,BASRI BRAHIMI,,1,Mitrovicë
11,1120B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1120B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,54,Mitrovicë
11,1120B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1120B,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1120B,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1120B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1120B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,47,Mitrovicë
11,1120B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Mitrovicë
11,1121B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,114,Mitrovicë
11,1121B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1121B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,19,Mitrovicë
11,1121B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,141,Mitrovicë
11,1121B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1121B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1121B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1121B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,10,Mitrovicë
11,1121B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,67,Mitrovicë
11,1121B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,123,Mitrovicë
11,1122B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,265,Mitrovicë
11,1122B,BASRI BRAHIMI,14,BASRI BRAHIMI,,20,Mitrovicë
11,1122B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,13,Mitrovicë
11,1122B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,89,Mitrovicë
11,1122B,FISNIK GJINAJ,56,FISNIK GJINAJ,,1,Mitrovicë
11,1122B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1122B,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1122B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,1,Mitrovicë
11,1122B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,156,Mitrovicë
11,1122B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,148,Mitrovicë
11,1123B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,28,Mitrovicë
11,1123B,BASRI BRAHIMI,14,BASRI BRAHIMI,,6,Mitrovicë
11,1123B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,5,Mitrovicë
11,1123B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,8,Mitrovicë
11,1123B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1123B,MEHMET MEHMETI,30,ALTERNATIVA,,1,Mitrovicë
11,1123B,NYSTRET PRETENI,46,FJALA,,11,Mitrovicë
11,1123B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,1,Mitrovicë
11,1123B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,8,Mitrovicë
11,1123B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,43,Mitrovicë
11,1124B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,4,Mitrovicë
11,1124B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1124B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1124B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,8,Mitrovicë
11,1124B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1124B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1124B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1124B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,2,Mitrovicë
11,1124B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,9,Mitrovicë
11,1124B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,27,Mitrovicë
11,1125B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,2,Mitrovicë
11,1125B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1125B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,3,Mitrovicë
11,1125B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,84,Mitrovicë
11,1125B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1125B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1125B,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1125B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1125B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,1,Mitrovicë
11,1125B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,18,Mitrovicë
11,1126B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,23,Mitrovicë
11,1126B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1126B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1126B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,8,Mitrovicë
11,1126B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1126B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1126B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1126B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
11,1126B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,5,Mitrovicë
11,1126B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,25,Mitrovicë
11,1127B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,69,Mitrovicë
11,1127B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1127B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,2,Mitrovicë
11,1127B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,19,Mitrovicë
11,1127B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1127B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1127B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1127B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,7,Mitrovicë
11,1127B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,60,Mitrovicë
11,1127B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,66,Mitrovicë
11,1128B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,149,Mitrovicë
11,1128B,BASRI BRAHIMI,14,BASRI BRAHIMI,,2,Mitrovicë
11,1128B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Mitrovicë
11,1128B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,25,Mitrovicë
11,1128B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1128B,MEHMET MEHMETI,30,ALTERNATIVA,,4,Mitrovicë
11,1128B,NYSTRET PRETENI,46,FJALA,,2,Mitrovicë
11,1128B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,4,Mitrovicë
11,1128B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,74,Mitrovicë
11,1128B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,81,Mitrovicë
11,1129B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,50,Mitrovicë
11,1129B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1129B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,1,Mitrovicë
11,1129B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,32,Mitrovicë
11,1129B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1129B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1129B,NYSTRET PRETENI,46,FJALA,,2,Mitrovicë
11,1129B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,3,Mitrovicë
11,1129B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,92,Mitrovicë
11,1129B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,308,Mitrovicë
11,1130B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,62,Mitrovicë
11,1130B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1130B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,0,Mitrovicë
11,1130B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,25,Mitrovicë
11,1130B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1130B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1130B,NYSTRET PRETENI,46,FJALA,,1,Mitrovicë
11,1130B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,3,Mitrovicë
11,1130B,SAFET KAMBERI,47,LDK - LIDHJA DEMOKRATIKE E KOSOVËS,,6,Mitrovicë
11,1130B,VALDETE IDRIZI,94,PDK - PARTIA DEMOKRATIKE E KOSOVËS,,59,Mitrovicë
11,1132B,AGIM BAHTIRI,34,AKR - ALEANCA KOSOVA E RE,,59,Mitrovicë
11,1132B,BASRI BRAHIMI,14,BASRI BRAHIMI,,0,Mitrovicë
11,1132B,ESAT PECI,50,AAK - ALEANCA PËR ARDHMËRINË E KOSOVËS,,7,Mitrovicë
11,1132B,FEHMI FERATI,10,LËVIZJA VETËVENDOSJE!,,61,Mitrovicë
11,1132B,FISNIK GJINAJ,56,FISNIK GJINAJ,,0,Mitrovicë
11,1132B,MEHMET MEHMETI,30,ALTERNATIVA,,0,Mitrovicë
11,1132B,NYSTRET PRETENI,46,FJALA,,0,Mitrovicë
11,1132B,QAZIM SHALA,31,NISMA - NISMA PËR KOSOVËN,,0,Mitrovicë
