id,Party_ID,Party,Votes,Municipality
20,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,50,Prizren
20,54,LIDHJA DEMOKRATIKE E KOSOVËS,11356,Prizren
20,55,POKRET ZA GORA,49,Prizren
20,43,BOŠNJAČKA JEDINSTVENA LISTA,37,Prizren
20,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,3198,Prizren
20,45,HASAN GASHI,59,Prizren
20,59,NISMA PËR KOSOVËN,4976,Prizren
20,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,8,Prizren
20,56,SAMOSTALNA LIBERALNA STRANKA,31,Prizren
20,57,KOSOVA DEMOKRATIK TÜRK PARTISI,4602,Prizren
20,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,17987,Prizren
21,48,KOALICIJA ZA GORA,12,Skënderaj
21,45,HASAN GASHI,3,Skënderaj
21,46,NOVA DEMOKRATSKA STRANKA,0,Skënderaj
21,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,7,Skënderaj
21,52,KOSOVA TÜRK ADALET PARTISI,0,Skënderaj
21,49,PARTIA E ASHKALINJEVE PER INTEGRIM,1,Skënderaj
21,50,STRANKA DEMOKRATSKE AKCIJE,0,Skënderaj
21,51,CENTAR DEMOKRATSKE UNIJE,1,Skënderaj
21,43,BOŠNJAČKA JEDINSTVENA LISTA,2,Skënderaj
21,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,172,Skënderaj
21,31,PARTIA LIBERALE EGJIPTIANE,14,Skënderaj
21,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,27,Skënderaj
21,33,PROGRESIVNA DEMOKRATSKA STRANKA,16,Skënderaj
21,34,PARTIA ROME E BASHKUAR E KOSOVËS,14,Skënderaj
21,35,LËVIZJA VETËVENDOSJE!,547,Skënderaj
21,36,KOALICIJA VAKAT,7,Skënderaj
21,37,PARTIA E FORTË,11,Skënderaj
21,38,SRPSKA LISTA,65,Skënderaj
21,39,POKRET ZA DEMOKRATSKI PROSPERITET,1,Skënderaj
21,40,ALEANCA KOSOVA E RE,280,Skënderaj
21,41,SOCIJALDEMOKRATIJA,7,Skënderaj
21,42,KOSOVAKI NEVI ROMANI PARTIA,0,Skënderaj
21,54,LIDHJA DEMOKRATIKE E KOSOVËS,458,Skënderaj
21,55,POKRET ZA GORA,1,Skënderaj
21,56,SAMOSTALNA LIBERALNA STRANKA,4,Skënderaj
21,57,KOSOVA DEMOKRATIK TÜRK PARTISI,33,Skënderaj
21,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,22775,Skënderaj
21,59,NISMA PËR KOSOVËN,606,Skënderaj
21,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,4,Skënderaj
21,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,23,Skënderaj
22,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,4,Shtime
22,33,PROGRESIVNA DEMOKRATSKA STRANKA,1,Shtime
22,34,PARTIA ROME E BASHKUAR E KOSOVËS,14,Shtime
22,35,LËVIZJA VETËVENDOSJE!,1240,Shtime
22,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,63,Shtime
22,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,5,Shtime
22,54,LIDHJA DEMOKRATIKE E KOSOVËS,2592,Shtime
22,55,POKRET ZA GORA,4,Shtime
22,56,SAMOSTALNA LIBERALNA STRANKA,3,Shtime
22,57,KOSOVA DEMOKRATIK TÜRK PARTISI,13,Shtime
22,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,5071,Shtime
22,59,NISMA PËR KOSOVËN,452,Shtime
22,31,PARTIA LIBERALE EGJIPTIANE,11,Shtime
22,45,HASAN GASHI,3,Shtime
22,46,NOVA DEMOKRATSKA STRANKA,9,Shtime
22,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,7,Shtime
22,48,KOALICIJA ZA GORA,3,Shtime
22,36,KOALICIJA VAKAT,14,Shtime
22,37,PARTIA E FORTË,12,Shtime
22,38,SRPSKA LISTA,5,Shtime
22,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Shtime
22,40,ALEANCA KOSOVA E RE,234,Shtime
22,41,SOCIJALDEMOKRATIJA,0,Shtime
22,42,KOSOVAKI NEVI ROMANI PARTIA,2,Shtime
22,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Shtime
22,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,467,Shtime
22,49,PARTIA E ASHKALINJEVE PER INTEGRIM,221,Shtime
22,50,STRANKA DEMOKRATSKE AKCIJE,1,Shtime
22,51,CENTAR DEMOKRATSKE UNIJE,2,Shtime
22,52,KOSOVA TÜRK ADALET PARTISI,3,Shtime
23,31,PARTIA LIBERALE EGJIPTIANE,3,Shtërpcë
23,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,10,Shtërpcë
23,33,PROGRESIVNA DEMOKRATSKA STRANKA,569,Shtërpcë
23,34,PARTIA ROME E BASHKUAR E KOSOVËS,0,Shtërpcë
23,38,SRPSKA LISTA,4140,Shtërpcë
23,39,POKRET ZA DEMOKRATSKI PROSPERITET,26,Shtërpcë
23,40,ALEANCA KOSOVA E RE,19,Shtërpcë
23,41,SOCIJALDEMOKRATIJA,2,Shtërpcë
23,42,KOSOVAKI NEVI ROMANI PARTIA,3,Shtërpcë
23,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Shtërpcë
23,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,91,Shtërpcë
23,45,HASAN GASHI,2,Shtërpcë
23,46,NOVA DEMOKRATSKA STRANKA,2,Shtërpcë
23,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Shtërpcë
23,35,LËVIZJA VETËVENDOSJE!,318,Shtërpcë
23,36,KOALICIJA VAKAT,7,Shtërpcë
23,37,PARTIA E FORTË,7,Shtërpcë
23,51,CENTAR DEMOKRATSKE UNIJE,6,Shtërpcë
23,52,KOSOVA TÜRK ADALET PARTISI,2,Shtërpcë
23,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,0,Shtërpcë
23,54,LIDHJA DEMOKRATIKE E KOSOVËS,392,Shtërpcë
23,55,POKRET ZA GORA,0,Shtërpcë
23,56,SAMOSTALNA LIBERALNA STRANKA,7,Shtërpcë
23,57,KOSOVA DEMOKRATIK TÜRK PARTISI,5,Shtërpcë
23,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,691,Shtërpcë
23,59,NISMA PËR KOSOVËN,36,Shtërpcë
23,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Shtërpcë
23,48,KOALICIJA ZA GORA,2,Shtërpcë
23,49,PARTIA E ASHKALINJEVE PER INTEGRIM,5,Shtërpcë
23,50,STRANKA DEMOKRATSKE AKCIJE,0,Shtërpcë
24,35,LËVIZJA VETËVENDOSJE!,2166,Suharekë
24,36,KOALICIJA VAKAT,17,Suharekë
24,37,PARTIA E FORTË,13,Suharekë
24,38,SRPSKA LISTA,0,Suharekë
24,39,POKRET ZA DEMOKRATSKI PROSPERITET,13,Suharekë
24,40,ALEANCA KOSOVA E RE,585,Suharekë
24,41,SOCIJALDEMOKRATIJA,4,Suharekë
24,42,KOSOVAKI NEVI ROMANI PARTIA,11,Suharekë
24,43,BOŠNJAČKA JEDINSTVENA LISTA,11,Suharekë
24,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,5124,Suharekë
24,31,PARTIA LIBERALE EGJIPTIANE,13,Suharekë
24,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,89,Suharekë
24,33,PROGRESIVNA DEMOKRATSKA STRANKA,4,Suharekë
24,34,PARTIA ROME E BASHKUAR E KOSOVËS,8,Suharekë
24,48,KOALICIJA ZA GORA,2,Suharekë
24,49,PARTIA E ASHKALINJEVE PER INTEGRIM,75,Suharekë
24,50,STRANKA DEMOKRATSKE AKCIJE,2,Suharekë
24,51,CENTAR DEMOKRATSKE UNIJE,4,Suharekë
24,52,KOSOVA TÜRK ADALET PARTISI,12,Suharekë
24,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,34,Suharekë
24,54,LIDHJA DEMOKRATIKE E KOSOVËS,8817,Suharekë
24,55,POKRET ZA GORA,6,Suharekë
24,56,SAMOSTALNA LIBERALNA STRANKA,3,Suharekë
24,57,KOSOVA DEMOKRATIK TÜRK PARTISI,29,Suharekë
24,45,HASAN GASHI,22,Suharekë
24,46,NOVA DEMOKRATSKA STRANKA,5,Suharekë
24,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,5,Suharekë
24,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,5,Suharekë
24,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,6686,Suharekë
24,59,NISMA PËR KOSOVËN,2233,Suharekë
25,46,NOVA DEMOKRATSKA STRANKA,6,Ferizaj
25,45,HASAN GASHI,29,Ferizaj
25,50,STRANKA DEMOKRATSKE AKCIJE,12,Ferizaj
25,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,15,Ferizaj
25,48,KOALICIJA ZA GORA,19,Ferizaj
25,49,PARTIA E ASHKALINJEVE PER INTEGRIM,526,Ferizaj
25,54,LIDHJA DEMOKRATIKE E KOSOVËS,13970,Ferizaj
25,51,CENTAR DEMOKRATSKE UNIJE,8,Ferizaj
25,52,KOSOVA TÜRK ADALET PARTISI,11,Ferizaj
25,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,23,Ferizaj
25,31,PARTIA LIBERALE EGJIPTIANE,41,Ferizaj
25,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,686,Ferizaj
25,33,PROGRESIVNA DEMOKRATSKA STRANKA,31,Ferizaj
25,34,PARTIA ROME E BASHKUAR E KOSOVËS,31,Ferizaj
25,35,LËVIZJA VETËVENDOSJE!,6885,Ferizaj
25,36,KOALICIJA VAKAT,62,Ferizaj
25,37,PARTIA E FORTË,47,Ferizaj
25,38,SRPSKA LISTA,23,Ferizaj
25,39,POKRET ZA DEMOKRATSKI PROSPERITET,20,Ferizaj
25,40,ALEANCA KOSOVA E RE,1364,Ferizaj
25,41,SOCIJALDEMOKRATIJA,5,Ferizaj
25,42,KOSOVAKI NEVI ROMANI PARTIA,5,Ferizaj
25,43,BOŠNJAČKA JEDINSTVENA LISTA,11,Ferizaj
25,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,3196,Ferizaj
25,57,KOSOVA DEMOKRATIK TÜRK PARTISI,35,Ferizaj
25,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,13057,Ferizaj
25,59,NISMA PËR KOSOVËN,1896,Ferizaj
25,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,10,Ferizaj
25,56,SAMOSTALNA LIBERALNA STRANKA,24,Ferizaj
25,55,POKRET ZA GORA,18,Ferizaj
26,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,5,Viti
26,33,PROGRESIVNA DEMOKRATSKA STRANKA,15,Viti
26,59,NISMA PËR KOSOVËN,1234,Viti
26,36,KOALICIJA VAKAT,25,Viti
26,37,PARTIA E FORTË,10,Viti
26,34,PARTIA ROME E BASHKUAR E KOSOVËS,9,Viti
26,35,LËVIZJA VETËVENDOSJE!,4430,Viti
26,55,POKRET ZA GORA,6,Viti
26,56,SAMOSTALNA LIBERALNA STRANKA,3,Viti
26,57,KOSOVA DEMOKRATIK TÜRK PARTISI,17,Viti
26,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,4001,Viti
26,31,PARTIA LIBERALE EGJIPTIANE,12,Viti
26,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,26,Viti
26,46,NOVA DEMOKRATSKA STRANKA,9,Viti
26,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,3,Viti
26,48,KOALICIJA ZA GORA,4,Viti
26,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Viti
26,50,STRANKA DEMOKRATSKE AKCIJE,1,Viti
26,38,SRPSKA LISTA,80,Viti
26,39,POKRET ZA DEMOKRATSKI PROSPERITET,8,Viti
26,40,ALEANCA KOSOVA E RE,569,Viti
26,41,SOCIJALDEMOKRATIJA,6,Viti
26,42,KOSOVAKI NEVI ROMANI PARTIA,1,Viti
26,43,BOŠNJAČKA JEDINSTVENA LISTA,3,Viti
26,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,1003,Viti
26,45,HASAN GASHI,20,Viti
26,54,LIDHJA DEMOKRATIKE E KOSOVËS,5804,Viti
26,51,CENTAR DEMOKRATSKE UNIJE,4,Viti
26,52,KOSOVA TÜRK ADALET PARTISI,4,Viti
26,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,9,Viti
27,31,PARTIA LIBERALE EGJIPTIANE,19,Vushtrri
27,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,80,Vushtrri
27,33,PROGRESIVNA DEMOKRATSKA STRANKA,314,Vushtrri
27,34,PARTIA ROME E BASHKUAR E KOSOVËS,15,Vushtrri
27,35,LËVIZJA VETËVENDOSJE!,4116,Vushtrri
27,39,POKRET ZA DEMOKRATSKI PROSPERITET,29,Vushtrri
27,40,ALEANCA KOSOVA E RE,1310,Vushtrri
27,41,SOCIJALDEMOKRATIJA,8,Vushtrri
27,42,KOSOVAKI NEVI ROMANI PARTIA,27,Vushtrri
27,43,BOŠNJAČKA JEDINSTVENA LISTA,4,Vushtrri
27,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,1372,Vushtrri
27,45,HASAN GASHI,46,Vushtrri
27,46,NOVA DEMOKRATSKA STRANKA,3,Vushtrri
27,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,7,Vushtrri
27,48,KOALICIJA ZA GORA,6,Vushtrri
27,36,KOALICIJA VAKAT,35,Vushtrri
27,37,PARTIA E FORTË,29,Vushtrri
27,38,SRPSKA LISTA,547,Vushtrri
27,52,KOSOVA TÜRK ADALET PARTISI,61,Vushtrri
27,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,18,Vushtrri
27,54,LIDHJA DEMOKRATIKE E KOSOVËS,6514,Vushtrri
27,55,POKRET ZA GORA,12,Vushtrri
27,56,SAMOSTALNA LIBERALNA STRANKA,15,Vushtrri
27,57,KOSOVA DEMOKRATIK TÜRK PARTISI,432,Vushtrri
27,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,10523,Vushtrri
27,59,NISMA PËR KOSOVËN,1595,Vushtrri
27,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,16,Vushtrri
27,49,PARTIA E ASHKALINJEVE PER INTEGRIM,8,Vushtrri
27,50,STRANKA DEMOKRATSKE AKCIJE,3,Vushtrri
27,51,CENTAR DEMOKRATSKE UNIJE,4,Vushtrri
28,45,HASAN GASHI,1,Zubin Potoku
28,36,KOALICIJA VAKAT,3,Zubin Potoku
28,37,PARTIA E FORTË,8,Zubin Potoku
28,38,SRPSKA LISTA,1926,Zubin Potoku
28,39,POKRET ZA DEMOKRATSKI PROSPERITET,12,Zubin Potoku
28,40,ALEANCA KOSOVA E RE,29,Zubin Potoku
28,41,SOCIJALDEMOKRATIJA,0,Zubin Potoku
28,42,KOSOVAKI NEVI ROMANI PARTIA,1,Zubin Potoku
28,43,BOŠNJAČKA JEDINSTVENA LISTA,0,Zubin Potoku
28,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,25,Zubin Potoku
28,31,PARTIA LIBERALE EGJIPTIANE,0,Zubin Potoku
28,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,9,Zubin Potoku
28,33,PROGRESIVNA DEMOKRATSKA STRANKA,304,Zubin Potoku
28,34,PARTIA ROME E BASHKUAR E KOSOVËS,1,Zubin Potoku
28,35,LËVIZJA VETËVENDOSJE!,39,Zubin Potoku
28,49,PARTIA E ASHKALINJEVE PER INTEGRIM,4,Zubin Potoku
28,50,STRANKA DEMOKRATSKE AKCIJE,2,Zubin Potoku
28,51,CENTAR DEMOKRATSKE UNIJE,0,Zubin Potoku
28,52,KOSOVA TÜRK ADALET PARTISI,0,Zubin Potoku
28,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,4,Zubin Potoku
28,54,LIDHJA DEMOKRATIKE E KOSOVËS,117,Zubin Potoku
28,55,POKRET ZA GORA,1,Zubin Potoku
28,56,SAMOSTALNA LIBERALNA STRANKA,1,Zubin Potoku
28,57,KOSOVA DEMOKRATIK TÜRK PARTISI,1,Zubin Potoku
28,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,223,Zubin Potoku
28,46,NOVA DEMOKRATSKA STRANKA,3,Zubin Potoku
28,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,1,Zubin Potoku
28,48,KOALICIJA ZA GORA,0,Zubin Potoku
28,59,NISMA PËR KOSOVËN,1,Zubin Potoku
28,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Zubin Potoku
29,46,NOVA DEMOKRATSKA STRANKA,8,Zveçan
29,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Zveçan
29,50,STRANKA DEMOKRATSKE AKCIJE,0,Zveçan
29,51,CENTAR DEMOKRATSKE UNIJE,0,Zveçan
29,48,KOALICIJA ZA GORA,1,Zveçan
29,49,PARTIA E ASHKALINJEVE PER INTEGRIM,1,Zveçan
29,54,LIDHJA DEMOKRATIKE E KOSOVËS,56,Zveçan
29,55,POKRET ZA GORA,1,Zveçan
29,52,KOSOVA TÜRK ADALET PARTISI,0,Zveçan
29,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,3,Zveçan
29,31,PARTIA LIBERALE EGJIPTIANE,2,Zveçan
29,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,0,Zveçan
29,33,PROGRESIVNA DEMOKRATSKA STRANKA,17,Zveçan
29,34,PARTIA ROME E BASHKUAR E KOSOVËS,0,Zveçan
29,35,LËVIZJA VETËVENDOSJE!,27,Zveçan
29,36,KOALICIJA VAKAT,5,Zveçan
29,37,PARTIA E FORTË,3,Zveçan
29,38,SRPSKA LISTA,1857,Zveçan
29,39,POKRET ZA DEMOKRATSKI PROSPERITET,5,Zveçan
29,40,ALEANCA KOSOVA E RE,3,Zveçan
29,41,SOCIJALDEMOKRATIJA,5,Zveçan
29,42,KOSOVAKI NEVI ROMANI PARTIA,1,Zveçan
29,43,BOŠNJAČKA JEDINSTVENA LISTA,4,Zveçan
29,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,12,Zveçan
29,45,HASAN GASHI,1,Zveçan
29,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,99,Zveçan
29,59,NISMA PËR KOSOVËN,19,Zveçan
29,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Zveçan
29,56,SAMOSTALNA LIBERALNA STRANKA,0,Zveçan
29,57,KOSOVA DEMOKRATIK TÜRK PARTISI,2,Zveçan
3,33,PROGRESIVNA DEMOKRATSKA STRANKA,5,Drenas
3,34,PARTIA ROME E BASHKUAR E KOSOVËS,1,Drenas
3,59,NISMA PËR KOSOVËN,2293,Drenas
3,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,5,Drenas
3,37,PARTIA E FORTË,9,Drenas
3,38,SRPSKA LISTA,5,Drenas
3,35,LËVIZJA VETËVENDOSJE!,753,Drenas
3,36,KOALICIJA VAKAT,4,Drenas
3,56,SAMOSTALNA LIBERALNA STRANKA,7,Drenas
3,57,KOSOVA DEMOKRATIK TÜRK PARTISI,39,Drenas
3,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,19116,Drenas
3,31,PARTIA LIBERALE EGJIPTIANE,19,Drenas
3,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,53,Drenas
3,46,NOVA DEMOKRATSKA STRANKA,0,Drenas
3,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,4,Drenas
3,48,KOALICIJA ZA GORA,14,Drenas
3,49,PARTIA E ASHKALINJEVE PER INTEGRIM,6,Drenas
3,50,STRANKA DEMOKRATSKE AKCIJE,4,Drenas
3,51,CENTAR DEMOKRATSKE UNIJE,4,Drenas
3,39,POKRET ZA DEMOKRATSKI PROSPERITET,5,Drenas
3,40,ALEANCA KOSOVA E RE,347,Drenas
3,41,SOCIJALDEMOKRATIJA,2,Drenas
3,42,KOSOVAKI NEVI ROMANI PARTIA,1,Drenas
3,43,BOŠNJAČKA JEDINSTVENA LISTA,2,Drenas
3,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,829,Drenas
3,45,HASAN GASHI,9,Drenas
3,54,LIDHJA DEMOKRATIKE E KOSOVËS,852,Drenas
3,55,POKRET ZA GORA,5,Drenas
3,52,KOSOVA TÜRK ADALET PARTISI,2,Drenas
3,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,4,Drenas
30,31,PARTIA LIBERALE EGJIPTIANE,12,Malishevë
30,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,43,Malishevë
30,33,PROGRESIVNA DEMOKRATSKA STRANKA,1,Malishevë
30,34,PARTIA ROME E BASHKUAR E KOSOVËS,6,Malishevë
30,35,LËVIZJA VETËVENDOSJE!,1356,Malishevë
30,36,KOALICIJA VAKAT,15,Malishevë
30,40,ALEANCA KOSOVA E RE,380,Malishevë
30,41,SOCIJALDEMOKRATIJA,0,Malishevë
30,42,KOSOVAKI NEVI ROMANI PARTIA,1,Malishevë
30,43,BOŠNJAČKA JEDINSTVENA LISTA,4,Malishevë
30,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,447,Malishevë
30,45,HASAN GASHI,19,Malishevë
30,46,NOVA DEMOKRATSKA STRANKA,1,Malishevë
30,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,10,Malishevë
30,48,KOALICIJA ZA GORA,4,Malishevë
30,49,PARTIA E ASHKALINJEVE PER INTEGRIM,7,Malishevë
30,37,PARTIA E FORTË,11,Malishevë
30,38,SRPSKA LISTA,3,Malishevë
30,39,POKRET ZA DEMOKRATSKI PROSPERITET,9,Malishevë
30,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,9,Malishevë
30,54,LIDHJA DEMOKRATIKE E KOSOVËS,4127,Malishevë
30,55,POKRET ZA GORA,2,Malishevë
30,56,SAMOSTALNA LIBERALNA STRANKA,3,Malishevë
30,57,KOSOVA DEMOKRATIK TÜRK PARTISI,15,Malishevë
30,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,5876,Malishevë
30,59,NISMA PËR KOSOVËN,8647,Malishevë
30,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,9,Malishevë
30,52,KOSOVA TÜRK ADALET PARTISI,4,Malishevë
30,50,STRANKA DEMOKRATSKE AKCIJE,4,Malishevë
30,51,CENTAR DEMOKRATSKE UNIJE,4,Malishevë
31,46,NOVA DEMOKRATSKA STRANKA,1,Junik
31,45,HASAN GASHI,10,Junik
31,37,PARTIA E FORTË,3,Junik
31,38,SRPSKA LISTA,0,Junik
31,39,POKRET ZA DEMOKRATSKI PROSPERITET,0,Junik
31,40,ALEANCA KOSOVA E RE,24,Junik
31,41,SOCIJALDEMOKRATIJA,0,Junik
31,42,KOSOVAKI NEVI ROMANI PARTIA,1,Junik
31,43,BOŠNJAČKA JEDINSTVENA LISTA,1,Junik
31,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,843,Junik
31,31,PARTIA LIBERALE EGJIPTIANE,1,Junik
31,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,1,Junik
31,33,PROGRESIVNA DEMOKRATSKA STRANKA,0,Junik
31,34,PARTIA ROME E BASHKUAR E KOSOVËS,1,Junik
31,35,LËVIZJA VETËVENDOSJE!,153,Junik
31,36,KOALICIJA VAKAT,0,Junik
31,50,STRANKA DEMOKRATSKE AKCIJE,1,Junik
31,51,CENTAR DEMOKRATSKE UNIJE,0,Junik
31,52,KOSOVA TÜRK ADALET PARTISI,0,Junik
31,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,1,Junik
31,54,LIDHJA DEMOKRATIKE E KOSOVËS,591,Junik
31,55,POKRET ZA GORA,2,Junik
31,56,SAMOSTALNA LIBERALNA STRANKA,1,Junik
31,57,KOSOVA DEMOKRATIK TÜRK PARTISI,0,Junik
31,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,341,Junik
31,59,NISMA PËR KOSOVËN,74,Junik
31,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Junik
31,48,KOALICIJA ZA GORA,1,Junik
31,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Junik
31,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,0,Junik
32,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,0,Mamushë
32,48,KOALICIJA ZA GORA,0,Mamushë
32,50,STRANKA DEMOKRATSKE AKCIJE,0,Mamushë
32,51,CENTAR DEMOKRATSKE UNIJE,2,Mamushë
32,52,KOSOVA TÜRK ADALET PARTISI,1015,Mamushë
32,49,PARTIA E ASHKALINJEVE PER INTEGRIM,0,Mamushë
32,54,LIDHJA DEMOKRATIKE E KOSOVËS,22,Mamushë
32,55,POKRET ZA GORA,0,Mamushë
32,56,SAMOSTALNA LIBERALNA STRANKA,1,Mamushë
32,53,BOŠNJAČKA STRANKA DEMOKRATSKE AKCIJE KOSOVA,2,Mamushë
