id,Polling Center,Party_ID,Party,Acronym,Votes,Municipality
11,1105B,133,Naša Inicijativa,NAŠA,1,Mitrovicë
11,1105B,134,Partia Demokratike e Kosovës,PDK,631,Mitrovicë
11,1105B,135,Aleanca për Ardhmërinë e Kosovës,AAK,44,Mitrovicë
11,1105B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1105B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1105B,138,FJALA,FJALA,6,Mitrovicë
11,1106B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Mitrovicë
11,1106B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1106B,113,Koalicija VAKAT,VAKAT,0,Mitrovicë
11,1106B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1106B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,1,Mitrovicë
11,1106B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1106B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1106B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1106B,119,Srpska Lista,SL,0,Mitrovicë
11,1106B,120,Partia Balliste,PB,0,Mitrovicë
11,1106B,121,Nisma Socialdemokrate,NISMA,0,Mitrovicë
11,1106B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1106B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Mitrovicë
11,1106B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1106B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1106B,126,Kosovaki Nevi Romani Partia,KNRP,1,Mitrovicë
11,1106B,127,Lëvizja VETËVENDOSJE!,LV,320,Mitrovicë
11,1106B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,1,Mitrovicë
11,1106B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,2,Mitrovicë
11,1106B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1106B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1106B,132,Lidhja Demokratike e Kosovës,LDK,37,Mitrovicë
11,1106B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1106B,134,Partia Demokratike e Kosovës,PDK,80,Mitrovicë
11,1106B,135,Aleanca për Ardhmërinë e Kosovës,AAK,16,Mitrovicë
11,1106B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1106B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1106B,138,FJALA,FJALA,2,Mitrovicë
11,1109B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,2,Mitrovicë
11,1109B,112,Kosova Demokratik Türk Partisi,KDTP,31,Mitrovicë
11,1109B,113,Koalicija VAKAT,VAKAT,1,Mitrovicë
11,1109B,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Mitrovicë
11,1109B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1109B,116,Lëvizja për Bashkëveprim,LpB,4,Mitrovicë
11,1109B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1109B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1109B,119,Srpska Lista,SL,0,Mitrovicë
11,1109B,120,Partia Balliste,PB,0,Mitrovicë
11,1109B,121,Nisma Socialdemokrate,NISMA,8,Mitrovicë
11,1109B,122,Koalicija Zajeno,KZ,1,Mitrovicë
11,1109B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Mitrovicë
11,1109B,124,Romani Iniciyativa,RI,1,Mitrovicë
11,1109B,125,Socialdemokratska Unija,SDU,1,Mitrovicë
11,1109B,126,Kosovaki Nevi Romani Partia,KNRP,1,Mitrovicë
11,1109B,127,Lëvizja VETËVENDOSJE!,LV,1054,Mitrovicë
11,1109B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,2,Mitrovicë
11,1109B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,8,Mitrovicë
11,1109B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1109B,131,Nova Demokratska Stranka,NDS,5,Mitrovicë
11,1109B,132,Lidhja Demokratike e Kosovës,LDK,97,Mitrovicë
11,1109B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1109B,134,Partia Demokratike e Kosovës,PDK,423,Mitrovicë
11,1109B,135,Aleanca për Ardhmërinë e Kosovës,AAK,16,Mitrovicë
11,1109B,136,Partia Liberale Egjiptiane,PLE,1,Mitrovicë
11,1109B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1109B,138,FJALA,FJALA,3,Mitrovicë
11,1111B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,6,Mitrovicë
11,1111B,112,Kosova Demokratik Türk Partisi,KDTP,22,Mitrovicë
11,1111B,113,Koalicija VAKAT,VAKAT,5,Mitrovicë
11,1111B,114,Yenilikçi Türk Hareket Partisi,YTHP,7,Mitrovicë
11,1111B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,2,Mitrovicë
11,1111B,116,Lëvizja për Bashkëveprim,LpB,26,Mitrovicë
11,1111B,117,Partia Rome e Bashkuar e Kosovës,PREBK,1,Mitrovicë
11,1111B,118,Srpski Demokratski Savez,SDS,2,Mitrovicë
11,1111B,119,Srpska Lista,SL,0,Mitrovicë
11,1111B,120,Partia Balliste,PB,0,Mitrovicë
11,1111B,121,Nisma Socialdemokrate,NISMA,6,Mitrovicë
11,1111B,122,Koalicija Zajeno,KZ,3,Mitrovicë
11,1111B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Mitrovicë
11,1111B,124,Romani Iniciyativa,RI,2,Mitrovicë
11,1111B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1111B,126,Kosovaki Nevi Romani Partia,KNRP,1,Mitrovicë
11,1111B,127,Lëvizja VETËVENDOSJE!,LV,894,Mitrovicë
11,1111B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,17,Mitrovicë
11,1111B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,1,Mitrovicë
11,1111B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1111B,131,Nova Demokratska Stranka,NDS,3,Mitrovicë
11,1111B,132,Lidhja Demokratike e Kosovës,LDK,71,Mitrovicë
11,1111B,133,Naša Inicijativa,NAŠA,2,Mitrovicë
11,1111B,134,Partia Demokratike e Kosovës,PDK,229,Mitrovicë
11,1111B,135,Aleanca për Ardhmërinë e Kosovës,AAK,9,Mitrovicë
11,1111B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1111B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1111B,138,FJALA,FJALA,3,Mitrovicë
11,1112B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,3,Mitrovicë
11,1112B,112,Kosova Demokratik Türk Partisi,KDTP,3,Mitrovicë
11,1112B,113,Koalicija VAKAT,VAKAT,3,Mitrovicë
11,1112B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1112B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1112B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1112B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1112B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1112B,119,Srpska Lista,SL,1,Mitrovicë
11,1112B,120,Partia Balliste,PB,0,Mitrovicë
11,1112B,121,Nisma Socialdemokrate,NISMA,20,Mitrovicë
11,1112B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1112B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,3,Mitrovicë
11,1112B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1112B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1112B,126,Kosovaki Nevi Romani Partia,KNRP,1,Mitrovicë
11,1112B,127,Lëvizja VETËVENDOSJE!,LV,1030,Mitrovicë
11,1112B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1112B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1112B,130,Partia e Ashkalinjëve për Integrim,PAI,1,Mitrovicë
11,1112B,131,Nova Demokratska Stranka,NDS,1,Mitrovicë
11,1112B,132,Lidhja Demokratike e Kosovës,LDK,229,Mitrovicë
11,1112B,133,Naša Inicijativa,NAŠA,1,Mitrovicë
11,1112B,134,Partia Demokratike e Kosovës,PDK,315,Mitrovicë
11,1112B,135,Aleanca për Ardhmërinë e Kosovës,AAK,10,Mitrovicë
11,1112B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1112B,137,Jedinstvena Goranska Partija,JGP,3,Mitrovicë
11,1112B,138,FJALA,FJALA,1,Mitrovicë
11,1113B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Mitrovicë
11,1113B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1113B,113,Koalicija VAKAT,VAKAT,2,Mitrovicë
11,1113B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1113B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1113B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1113B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1113B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1113B,119,Srpska Lista,SL,0,Mitrovicë
11,1113B,120,Partia Balliste,PB,0,Mitrovicë
11,1113B,121,Nisma Socialdemokrate,NISMA,2,Mitrovicë
11,1113B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1113B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Mitrovicë
11,1113B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1113B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1113B,126,Kosovaki Nevi Romani Partia,KNRP,0,Mitrovicë
11,1113B,127,Lëvizja VETËVENDOSJE!,LV,294,Mitrovicë
11,1113B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1113B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1113B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1113B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1113B,132,Lidhja Demokratike e Kosovës,LDK,29,Mitrovicë
11,1113B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1113B,134,Partia Demokratike e Kosovës,PDK,68,Mitrovicë
11,1113B,135,Aleanca për Ardhmërinë e Kosovës,AAK,11,Mitrovicë
11,1113B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1113B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1113B,138,FJALA,FJALA,1,Mitrovicë
11,1114B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,2,Mitrovicë
11,1114B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1114B,113,Koalicija VAKAT,VAKAT,1,Mitrovicë
11,1114B,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Mitrovicë
11,1114B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1114B,116,Lëvizja për Bashkëveprim,LpB,1,Mitrovicë
11,1114B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1114B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1114B,119,Srpska Lista,SL,0,Mitrovicë
11,1114B,120,Partia Balliste,PB,1,Mitrovicë
11,1114B,121,Nisma Socialdemokrate,NISMA,11,Mitrovicë
11,1114B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1114B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,7,Mitrovicë
11,1114B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1114B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1114B,126,Kosovaki Nevi Romani Partia,KNRP,0,Mitrovicë
11,1114B,127,Lëvizja VETËVENDOSJE!,LV,619,Mitrovicë
11,1114B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1114B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1114B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1114B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1114B,132,Lidhja Demokratike e Kosovës,LDK,54,Mitrovicë
11,1114B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1114B,134,Partia Demokratike e Kosovës,PDK,175,Mitrovicë
11,1114B,135,Aleanca për Ardhmërinë e Kosovës,AAK,5,Mitrovicë
11,1114B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1114B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1114B,138,FJALA,FJALA,2,Mitrovicë
11,1115B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Mitrovicë
11,1115B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1115B,113,Koalicija VAKAT,VAKAT,0,Mitrovicë
11,1115B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1115B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1115B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1115B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1115B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1115B,119,Srpska Lista,SL,0,Mitrovicë
11,1115B,120,Partia Balliste,PB,0,Mitrovicë
11,1115B,121,Nisma Socialdemokrate,NISMA,6,Mitrovicë
11,1115B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1115B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Mitrovicë
11,1115B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1115B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1115B,126,Kosovaki Nevi Romani Partia,KNRP,0,Mitrovicë
11,1115B,127,Lëvizja VETËVENDOSJE!,LV,245,Mitrovicë
11,1115B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1115B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1115B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1115B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1115B,132,Lidhja Demokratike e Kosovës,LDK,27,Mitrovicë
11,1115B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1115B,134,Partia Demokratike e Kosovës,PDK,104,Mitrovicë
11,1115B,135,Aleanca për Ardhmërinë e Kosovës,AAK,12,Mitrovicë
11,1115B,136,Partia Liberale Egjiptiane,PLE,1,Mitrovicë
11,1115B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1115B,138,FJALA,FJALA,0,Mitrovicë
11,1116B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Mitrovicë
11,1116B,112,Kosova Demokratik Türk Partisi,KDTP,1,Mitrovicë
11,1116B,113,Koalicija VAKAT,VAKAT,0,Mitrovicë
11,1116B,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Mitrovicë
11,1116B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1116B,116,Lëvizja për Bashkëveprim,LpB,1,Mitrovicë
11,1116B,117,Partia Rome e Bashkuar e Kosovës,PREBK,1,Mitrovicë
11,1116B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1116B,119,Srpska Lista,SL,0,Mitrovicë
11,1116B,120,Partia Balliste,PB,0,Mitrovicë
11,1116B,121,Nisma Socialdemokrate,NISMA,5,Mitrovicë
11,1116B,122,Koalicija Zajeno,KZ,1,Mitrovicë
11,1116B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Mitrovicë
11,1116B,124,Romani Iniciyativa,RI,1,Mitrovicë
11,1116B,125,Socialdemokratska Unija,SDU,1,Mitrovicë
11,1116B,126,Kosovaki Nevi Romani Partia,KNRP,3,Mitrovicë
11,1116B,127,Lëvizja VETËVENDOSJE!,LV,722,Mitrovicë
11,1116B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,1,Mitrovicë
11,1116B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1116B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1116B,131,Nova Demokratska Stranka,NDS,1,Mitrovicë
11,1116B,132,Lidhja Demokratike e Kosovës,LDK,84,Mitrovicë
11,1116B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1116B,134,Partia Demokratike e Kosovës,PDK,155,Mitrovicë
11,1116B,135,Aleanca për Ardhmërinë e Kosovës,AAK,14,Mitrovicë
11,1116B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1116B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1116B,138,FJALA,FJALA,0,Mitrovicë
11,1117B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Mitrovicë
11,1117B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1117B,113,Koalicija VAKAT,VAKAT,2,Mitrovicë
11,1117B,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Mitrovicë
11,1117B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1117B,116,Lëvizja për Bashkëveprim,LpB,1,Mitrovicë
11,1117B,117,Partia Rome e Bashkuar e Kosovës,PREBK,1,Mitrovicë
11,1117B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1117B,119,Srpska Lista,SL,0,Mitrovicë
11,1117B,120,Partia Balliste,PB,0,Mitrovicë
11,1117B,121,Nisma Socialdemokrate,NISMA,17,Mitrovicë
11,1117B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1117B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Mitrovicë
11,1117B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1117B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1117B,126,Kosovaki Nevi Romani Partia,KNRP,1,Mitrovicë
11,1117B,127,Lëvizja VETËVENDOSJE!,LV,545,Mitrovicë
11,1117B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1117B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1117B,130,Partia e Ashkalinjëve për Integrim,PAI,1,Mitrovicë
11,1117B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1117B,132,Lidhja Demokratike e Kosovës,LDK,62,Mitrovicë
11,1117B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1117B,134,Partia Demokratike e Kosovës,PDK,190,Mitrovicë
11,1117B,135,Aleanca për Ardhmërinë e Kosovës,AAK,8,Mitrovicë
11,1117B,136,Partia Liberale Egjiptiane,PLE,1,Mitrovicë
11,1117B,137,Jedinstvena Goranska Partija,JGP,1,Mitrovicë
11,1117B,138,FJALA,FJALA,2,Mitrovicë
11,1118B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Mitrovicë
11,1118B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1118B,113,Koalicija VAKAT,VAKAT,0,Mitrovicë
11,1118B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1118B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1118B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1118B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1118B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1118B,119,Srpska Lista,SL,0,Mitrovicë
11,1118B,120,Partia Balliste,PB,0,Mitrovicë
11,1118B,121,Nisma Socialdemokrate,NISMA,0,Mitrovicë
11,1118B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1118B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,2,Mitrovicë
11,1118B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1118B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1118B,126,Kosovaki Nevi Romani Partia,KNRP,1,Mitrovicë
11,1118B,127,Lëvizja VETËVENDOSJE!,LV,60,Mitrovicë
11,1118B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1118B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1118B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1118B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1118B,132,Lidhja Demokratike e Kosovës,LDK,14,Mitrovicë
11,1118B,133,Naša Inicijativa,NAŠA,1,Mitrovicë
11,1118B,134,Partia Demokratike e Kosovës,PDK,23,Mitrovicë
11,1118B,135,Aleanca për Ardhmërinë e Kosovës,AAK,6,Mitrovicë
11,1118B,136,Partia Liberale Egjiptiane,PLE,1,Mitrovicë
11,1118B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1118B,138,FJALA,FJALA,0,Mitrovicë
11,1120B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Mitrovicë
11,1120B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1120B,113,Koalicija VAKAT,VAKAT,0,Mitrovicë
11,1103B,114,Yenilikçi Türk Hareket Partisi,YTHP,1,Mitrovicë
11,1103B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1103B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1103B,117,Partia Rome e Bashkuar e Kosovës,PREBK,1,Mitrovicë
11,1103B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1103B,119,Srpska Lista,SL,1,Mitrovicë
11,1103B,120,Partia Balliste,PB,0,Mitrovicë
11,1103B,121,Nisma Socialdemokrate,NISMA,34,Mitrovicë
11,1103B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1103B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,5,Mitrovicë
11,1103B,124,Romani Iniciyativa,RI,4,Mitrovicë
11,1103B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1103B,126,Kosovaki Nevi Romani Partia,KNRP,2,Mitrovicë
11,1103B,127,Lëvizja VETËVENDOSJE!,LV,1603,Mitrovicë
11,1103B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,5,Mitrovicë
11,1103B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1103B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1103B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1103B,132,Lidhja Demokratike e Kosovës,LDK,161,Mitrovicë
11,1103B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1103B,134,Partia Demokratike e Kosovës,PDK,877,Mitrovicë
11,1103B,135,Aleanca për Ardhmërinë e Kosovës,AAK,59,Mitrovicë
11,1103B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1103B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1103B,138,FJALA,FJALA,12,Mitrovicë
11,1104B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,1,Mitrovicë
11,1104B,112,Kosova Demokratik Türk Partisi,KDTP,27,Mitrovicë
11,1104B,113,Koalicija VAKAT,VAKAT,5,Mitrovicë
11,1121B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1121B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1121B,116,Lëvizja për Bashkëveprim,LpB,0,Mitrovicë
11,1121B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1121B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1121B,119,Srpska Lista,SL,0,Mitrovicë
11,1121B,120,Partia Balliste,PB,0,Mitrovicë
11,1121B,121,Nisma Socialdemokrate,NISMA,3,Mitrovicë
11,1121B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1121B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,1,Mitrovicë
11,1121B,124,Romani Iniciyativa,RI,0,Mitrovicë
11,1121B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1121B,126,Kosovaki Nevi Romani Partia,KNRP,0,Mitrovicë
11,1121B,127,Lëvizja VETËVENDOSJE!,LV,251,Mitrovicë
11,1121B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,0,Mitrovicë
11,1121B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1121B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1121B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1121B,132,Lidhja Demokratike e Kosovës,LDK,18,Mitrovicë
11,1121B,133,Naša Inicijativa,NAŠA,1,Mitrovicë
11,1121B,134,Partia Demokratike e Kosovës,PDK,98,Mitrovicë
11,1121B,135,Aleanca për Ardhmërinë e Kosovës,AAK,3,Mitrovicë
11,1121B,136,Partia Liberale Egjiptiane,PLE,0,Mitrovicë
11,1121B,137,Jedinstvena Goranska Partija,JGP,0,Mitrovicë
11,1121B,138,FJALA,FJALA,1,Mitrovicë
11,1122B,111,Iniciativa e Re Demokratike e Kosovës,IRDK,0,Mitrovicë
11,1122B,112,Kosova Demokratik Türk Partisi,KDTP,0,Mitrovicë
11,1122B,113,Koalicija VAKAT,VAKAT,1,Mitrovicë
11,1122B,114,Yenilikçi Türk Hareket Partisi,YTHP,0,Mitrovicë
11,1122B,115,Gi Za Slobodu Pravdu i Opstanak,GI SPO,0,Mitrovicë
11,1122B,116,Lëvizja për Bashkëveprim,LpB,1,Mitrovicë
11,1122B,117,Partia Rome e Bashkuar e Kosovës,PREBK,0,Mitrovicë
11,1122B,118,Srpski Demokratski Savez,SDS,0,Mitrovicë
11,1122B,119,Srpska Lista,SL,0,Mitrovicë
11,1122B,120,Partia Balliste,PB,0,Mitrovicë
11,1122B,121,Nisma Socialdemokrate,NISMA,1,Mitrovicë
11,1122B,122,Koalicija Zajeno,KZ,0,Mitrovicë
11,1122B,123,Lëvizja Përparimtare e Romëve të Kosovës,LPRK,0,Mitrovicë
11,1122B,124,Romani Iniciyativa,RI,1,Mitrovicë
11,1122B,125,Socialdemokratska Unija,SDU,0,Mitrovicë
11,1122B,126,Kosovaki Nevi Romani Partia,KNRP,0,Mitrovicë
11,1122B,127,Lëvizja VETËVENDOSJE!,LV,519,Mitrovicë
11,1122B,128,Partia Demokratike e Ashkanlive të Kosovës,PDAK,1,Mitrovicë
11,1122B,129,Ujedinjena Zajednica - Adrijana Hodžić,UZ-AH,0,Mitrovicë
11,1122B,130,Partia e Ashkalinjëve për Integrim,PAI,0,Mitrovicë
11,1122B,131,Nova Demokratska Stranka,NDS,0,Mitrovicë
11,1122B,132,Lidhja Demokratike e Kosovës,LDK,37,Mitrovicë
11,1122B,133,Naša Inicijativa,NAŠA,0,Mitrovicë
11,1122B,134,Partia Demokratike e Kosovës,PDK,162,Mitrovicë
