Candidate,Gender,Party_ID,Party,Acronym,Votes
NEVENA VULOVIC,F,147,SRPSKA LISTA,SL,353
NEVRUZ ZOGU,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,60
NEXHAT AHMETI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,457
NEXHAT HALILI,M,144,LËVIZJA VETËVENDOSJE!,LVV,286
NEXHAT HAZIRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,32
NEXHAT HOXHAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,106
NEXHAT LOKU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,248
NEXHAT MISINI,M,164,REFORMIMI DEMOKRATIK PËR FERIZAJN,RDF,150
NEXHAT SELAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,244
NEXHAT SHAQIRI,M,154,ORGANIZATA BALLI KOMBËTAR DEMOKRAT,OBKD,74
NEXHDET KIDA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,224
NEXHDET MORINA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,373
NEXHIP HAJDARI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,157
NEXHMEDIN BALAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,257
NEXHMEDIN BLLACA,M,144,LËVIZJA VETËVENDOSJE!,LVV,207
NEXHMEDIN DACI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,139
NEXHMEDIN GRUDA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,221
NEXHMEDIN HYSENI,M,144,LËVIZJA VETËVENDOSJE!,LVV,105
NEXHMEDIN KRASNIQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,16
NEXHMEDIN LEKIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,768
NEXHMEDIN TAHIRI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,62
NEXHMI DAUTI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,150
NEZAHAT REXHA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,28
NEZIR BEJTA,M,144,LËVIZJA VETËVENDOSJE!,LVV,53
NEZIR BERISHA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,475
NEZIR ISMAJLI,M,113,LISTA E PAVARUR BEKIM JASHARI,BJ,268
NEZIR JAHMURATAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,276
NEZIR OSMANAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,140
NEZIR RACAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,35
NGADHNJESA BRESA,F,144,LËVIZJA VETËVENDOSJE!,LVV,212
NGADHNJIM DANA,10,144,LËVIZJA VETËVENDOSJE!,LVV,10804
NGADHNJIM MAKOLLI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,103
NIJAZI HYZEIR,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,14
NIJAZIJA SAR,M,143,JEDINSTVENA GORANSKA PARTIJA,JGP,13
NIK HISENI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,574
NIKOLA KOSTIC,M,147,SRPSKA LISTA,SL,188
NIKOLA MITIC,M,147,SRPSKA LISTA,SL,90
NIKOLL KRASNIQI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,13
NIKOLL PERKAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,27
NIKOLLE SOKOLI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,37
NIMAN BEQIRAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,251
NINOSLAV DJERIC,M,147,SRPSKA LISTA,SL,47
NISRET KASTRATI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,139
NITA EFENDIA-BROVINA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,244
NITA SHALA,F,144,LËVIZJA VETËVENDOSJE!,LVV,175
NJAZI ARIFI,M,159,BASHKË PËR SHTËRPCËN,BPSH,57
NJAZI PEJA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,213
NJAZIM HASANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,0
NJIAZI FERATI,M,140,LËVIZJA PËR BASHKIM,LB,43
NJOMZA DEMAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,140
NJOMZA IBRAHIMI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,149
NJOMZA JERLIU-HASHANI,F,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,103
NJOMZA JUPA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,87
NJOMZA SHAQIRI,F,154,ORGANIZATA BALLI KOMBËTAR DEMOKRAT,OBKD,23
NOL BERISHA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,154
NORA KELMENDI,F,144,LËVIZJA VETËVENDOSJE!,LVV,1844
NORA PRENIQI,F,140,LËVIZJA PËR BASHKIM,LB,66
NORA TERSHANI,F,185,INICIATIVA E THERANDËS,ITH,17
NORA XHONI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,198
NOVICA MITROVIC,M,147,SRPSKA LISTA,SL,172
NOVICA VELJKOVIC,M,145,GI SLOBODA ŠTRPCE,GISŠ,45
NREC ZEFAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,382
NUE MIRASHI,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,67
NUELA MORINA,F,144,LËVIZJA VETËVENDOSJE!,LVV,77
NUHI DURAKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,83
NUHI ISMAILI,M,142,PARTIA E DREJTËSISË,PD,44
NUHI KALLUDRA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,133
NUHI MORINA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,217
NURCAN MORINA,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,29
NUREDIN LUSHTAKU,6,113,LISTA E PAVARUR BEKIM JASHARI,BJ,6694
NUREDIN LUTFIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,214
NURIE HALILI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,396
NURIHAT HUNELI,M,144,LËVIZJA VETËVENDOSJE!,LVV,12
NURIJE BALIU,F,178,LISTA E ASHKALIVE,LA,3
NURIJE SHALA,F,139,LËVIZJA PËRPARIMTARE E ROMËVE TË KOSOVËS,LPRK,36
NURIJE SHALA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,45
NURIJE SHALLTI,F,144,LËVIZJA VETËVENDOSJE!,LVV,135
NURTEN CERKEZI-GJYSHINCA,F,144,LËVIZJA VETËVENDOSJE!,LVV,219
NUSRET CUBRELI,M,149,ALEANCA KOSOVA E RE,AKR,72
NUSRET MALOKU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,160
NXITIM ZHARKU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,147
NYSRET DUGOLLI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,48
ODA ALIJA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,28
ODA PODRIMCAKU,F,108,PARTIA BALLISTE,PB,10
OLIVERA RADOJEVIC,F,147,SRPSKA LISTA,SL,5
OLJA JASNIC,F,147,SRPSKA LISTA,SL,148
OLTION AHMETI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,224
OMER BALIC,M,110,INICJATIVA BOŠNJAČKOG JEDINTSVA,IBJ,119
OMER DACIC,M,106,BOSNJACKA INICIJATIVA PEC,BIP,52
OMER RAMUKA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,81
ONUR CANHASI,M,151,YENİLİKÇİ TÜRK HAREKET PARTİSİ,YTHP,82
ORETA DEVOLLI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,102
ORGES ARIFI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,262
ORGES TAFILAJ,1,144,LËVIZJA VETËVENDOSJE!,LVV,1491
ORGEST TOPOJANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,267
ORHAN BEQIRI,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,30
ORHAN CAKA,M,119,NISMA SOCIALDEMOKRATE,NISMA,1
OSMAN HAJDARI,M,144,LËVIZJA VETËVENDOSJE!,LVV,823
OSMAN HYSENI,M,149,ALEANCA KOSOVA E RE,AKR,19
OSMAN KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,322
OSMAN SHAHINI,M,140,LËVIZJA PËR BASHKIM,LB,32
OSMAN SMAJLI,M,113,LISTA E PAVARUR BEKIM JASHARI,BJ,216
OZCAN MICALAR,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,54
OZNUR TAC,F,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,76
PAJAZIT ISUFI,M,149,ALEANCA KOSOVA E RE,AKR,206
PAJAZIT MUJA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,112
PAJTESA BERISHA,F,144,LËVIZJA VETËVENDOSJE!,LVV,162
PAJTESA MORINA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,54
PAJTIM BALAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,606
PAJTIM BOJAXHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,80
PAJTIM CIKAJ,M,149,ALEANCA KOSOVA E RE,AKR,15
PAJTIM DURMISHI,M,119,NISMA SOCIALDEMOKRATE,NISMA,173
PAJTIM HUSAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,209
PAJTIM LEZI,M,144,LËVIZJA VETËVENDOSJE!,LVV,43
PAJTIM PLLANA,M,119,NISMA SOCIALDEMOKRATE,NISMA,10
PAKIZE BUJANI,F,178,LISTA E ASHKALIVE,LA,667
PAL KOLAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,138
PALUSH NIKOLLA,M,134,PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS,PSHDK,87
PATRIOT DELIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,72
PATRIOT RUDARI,M,107,K.P,KP-PR,278
PELLUMB BAJCINOVCI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,492
PERPARIM BAJRAKTARI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,248
PERPARIM HARADINI,M,182,DEMOKRATËT PËR DRENASIN,DD,105
PERPARIM JERLIU,M,149,ALEANCA KOSOVA E RE,AKR,2
PERPARIM KLINAKU,M,140,LËVIZJA PËR BASHKIM,LB,70
PERPARIM MEHMETI,M,144,LËVIZJA VETËVENDOSJE!,LVV,20
PERPARIM MURATI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,8
PERPARIM RAMA,21,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,21865
PERPARIM RAMUSA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,752
PERPARIM REXHEPI,M,162,PARTIA E ASHKALINJËVE PËR INTEGRIM,PAI,158
PERPARIM SHALA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,306
PERPARIM THAQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1
PETAR CVETKOVIC,M,147,SRPSKA LISTA,SL,85
PETRIT BAJRAKTARI,M,144,LËVIZJA VETËVENDOSJE!,LVV,100
PETRIT HOXHAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,784
PETRIT KAJTAZAJ,M,116,INICIATIVA QYTETARE PËR SKENDERAJ,IQS,2
PETRIT KRASNIQI,M,127,PARTIA SOCIALDEMOKRATE,PSD,152
PETRIT KRASNIQI,M,149,ALEANCA KOSOVA E RE,AKR,0
PETRIT MIFTARI,M,189,"INICIATIVA QYTETARE ""MITROVICA""",IQM,58
PETRIT MJEKU,M,142,PARTIA E DREJTËSISË,PD,61
PETRIT MULETA,M,182,DEMOKRATËT PËR DRENASIN,DD,64
PETRIT RECICA,M,144,LËVIZJA VETËVENDOSJE!,LVV,617
PETRIT REKAJ,M,119,NISMA SOCIALDEMOKRATE,NISMA,158
PETRIT SHALA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,231
PLANETA SLLAMNIKU,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,57
PLATON HOTI,M,142,PARTIA E DREJTËSISË,PD,20
PLATOR ASLLANI,M,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,224
PLATOR GERDOVCI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,471
PRANVER ASLLANI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,100
PRANVERA BERISHA,F,144,LËVIZJA VETËVENDOSJE!,LVV,105
PRANVERA KASTRATI-GASHI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,136
PRANVERA KIQINA,F,165,INICIATIVA QYTETARE GREEN PËR DRENAS,GPD,46
PRANVERA NITAJ,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,90
PRANVERA SELMANI-JAHAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,65
PRANVERE LOKU-ZHARKU,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,157
PRANVERIM BERISHA,M,119,NISMA SOCIALDEMOKRATE,NISMA,227
PREDRAG GAVRILOVIC,M,147,SRPSKA LISTA,SL,6
PREDRAG GRBIC,4,147,SRPSKA LISTA,SL,4231
PREDRAG MICALOVIC,M,147,SRPSKA LISTA,SL,60
PREDRAG NACIC,M,147,SRPSKA LISTA,SL,62
PREKE PREKAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,218
PREMTIM MORINA,M,119,NISMA SOCIALDEMOKRATE,NISMA,25
PREN PALUSHAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,22
QAMIL HYSENI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,53
QAMIL KOLLONI,3,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,3669
QAMUSH BRAVA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,151
QAUSH BALAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,91
QAZIM SHALA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,289
QAZIM THAQI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,0
QEFSERE SALIHI,F,119,NISMA SOCIALDEMOKRATE,NISMA,20
QEFSERE ZHJEQI,F,142,PARTIA E DREJTËSISË,PD,2
QEMAJL HASANI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,153
QEMAL KRASNIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,619
QENDRESA ADEMI,F,118,INICIATIVA PËR FUSHË KOSOVË EGJIPTIAN,IFKEA,100
QENDRESA BAJRA,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,0
QENDRESA GASHI,F,144,LËVIZJA VETËVENDOSJE!,LVV,21
QENDRESA GASHI-BERISHA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,54
QENDRESA HASANAJ,F,119,NISMA SOCIALDEMOKRATE,NISMA,2
QENDRESA MISINI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,89
QENDRESA MUSA-SHEHOLLI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,66
QENDRESA SHALA,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,128
QENDRESE BYTYCI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,139
QENDRESE HAJRIZI,F,144,LËVIZJA VETËVENDOSJE!,LVV,273
QENDRESE HALITI,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,325
QENDRIM ELSHANI,M,144,LËVIZJA VETËVENDOSJE!,LVV,294
QENDRIM GASHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,34
QENDRIM GLLAREVA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,292
QENDRIM GREZDA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,194
QENDRIM HOTI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,76
QENDRIM MILLAKU,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,864
QENDRIM MORINA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,109
QENDRIM MULAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,311
QENDRIM PAJAZITI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,153
QENDRIM SAITI,M,149,ALEANCA KOSOVA E RE,AKR,28
QENDRIM SOFTOLLI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,372
QENDRIM SPAHIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,95
QENDRIM TAHIRSYLAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,203
QENDRIM THAQI,M,182,DEMOKRATËT PËR DRENASIN,DD,122
QENDRIM XHELADINI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,346
QENDRIM ZEJNULLAHU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,259
QERIM GARA,M,132,LISTA NDRYSHE,LN,154
QERIM REXHAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,246
QERIM VOCA,M,146,FORCA E DIASPORËS,FED,77
QERKIN VESELI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,161
RABIJE BYTYQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,41
RABIJE HAKLAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,76
RABIJE SALLAHI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,195
RABIT DERMAKU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,277
RABIT LAKNA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,36
RADENKO BELOSEVIC,M,147,SRPSKA LISTA,SL,1
RADICA OBRADOVIC,F,147,SRPSKA LISTA,SL,61
RADIE HOXHAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,406
RADMILA MLADENOVIC,F,147,SRPSKA LISTA,SL,38
RADOJKA STANKOVIC,F,147,SRPSKA LISTA,SL,187
RADOMAN DODEROVIC,M,147,SRPSKA LISTA,SL,368
RADOMIR PERIC,M,147,SRPSKA LISTA,SL,36
RADOMIR VUCOVIC,M,147,SRPSKA LISTA,SL,220
RADOS REPANOVIC,M,111,RADOŠ REPANOVIĆ,RR,14
RADOSAV RADOMIROVIC,M,147,SRPSKA LISTA,SL,229
RADOVAN TANIC,M,147,SRPSKA LISTA,SL,163
RAFET GASHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,285
RAFET QYQALLA,M,118,INICIATIVA PËR FUSHË KOSOVË EGJIPTIAN,IFKEA,22
RAFETE SHABANI,F,119,NISMA SOCIALDEMOKRATE,NISMA,1
RAFIT KURTISI,M,123,KOALICIJA VAKAT,VAKAT,200
RAGIP DURMISHI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,633
RAGIP FETAHU,M,144,LËVIZJA VETËVENDOSJE!,LVV,396
RAGIP GASHI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,116
RAGIP HAMZA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,83
RAGIP HESETI,M,144,LËVIZJA VETËVENDOSJE!,LVV,65
RAGIP KRASNIQI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,60
RAGIP PREBREZA,M,144,LËVIZJA VETËVENDOSJE!,LVV,82
RAHELA IBRAIMI,F,143,JEDINSTVENA GORANSKA PARTIJA,JGP,5
RAHMAN LOKI,M,144,LËVIZJA VETËVENDOSJE!,LVV,34
RAIF FERIZI,M,144,LËVIZJA VETËVENDOSJE!,LVV,34
RAIF KASA,M,144,LËVIZJA VETËVENDOSJE!,LVV,242
RAIF LAHU,M,119,NISMA SOCIALDEMOKRATE,NISMA,15
RAIF MAHALLA,M,144,LËVIZJA VETËVENDOSJE!,LVV,128
RAIMONDA KRASNIQI,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,100
RAJAN ARAPI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,351
RAJKO JEVTIC,M,147,SRPSKA LISTA,SL,259
RAJMONDA AHMETAJ,F,144,LËVIZJA VETËVENDOSJE!,LVV,82
RAJMONDA KRASNIQI,F,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,73
RAKIP REXHALLARI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,30
RAM BOBAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,373
RAMA BASHOTA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,152
RAMADAN AJVAZI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,15
RAMADAN AZEMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,188
RAMADAN BASHA,2,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,2363
RAMADAN BEQIRAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,96
RAMADAN DELIU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,345
RAMADAN HASANI,M,119,NISMA SOCIALDEMOKRATE,NISMA,13
RAMADAN KAJTAZI,M,149,ALEANCA KOSOVA E RE,AKR,24
RAMADAN KAMERI,M,149,ALEANCA KOSOVA E RE,AKR,40
RAMADAN KOLUKAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,228
RAMADAN KRASNIQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,158
RAMADAN MUZAQI,M,144,LËVIZJA VETËVENDOSJE!,LVV,155
RAMADAN PARDUZI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,236
RAMADAN RAMA,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,75
RAMADAN RAMUSHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,223
RAMADAN SPAHIJA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,178
RAMADAN TAHIRAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,131
RAMAZAN FETAHU,M,144,LËVIZJA VETËVENDOSJE!,LVV,144
RAMIZ ADEMI,M,128,INICIATIVA QYTETARE PËR KLLOKOT,IQK,5
RAMIZ CUKAJ,M,144,LËVIZJA VETËVENDOSJE!,LVV,59
RAMIZ FEJZULLAHU,M,119,NISMA SOCIALDEMOKRATE,NISMA,51
RAMIZ QERIQI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,228
RAMIZ RAMA,M,123,KOALICIJA VAKAT,VAKAT,61
RAMIZ RAMADANI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,639
RAMIZ SABANI,M,123,KOALICIJA VAKAT,VAKAT,294
RAMIZ SPAHIU,M,144,LËVIZJA VETËVENDOSJE!,LVV,52
RAMUSH MEHMETI,1,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,1147
RASHIT GASHI,M,144,LËVIZJA VETËVENDOSJE!,LVV,637
RASIM DURAKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,91
RASIM FAZLIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,202
RASIM HAMITI,M,144,LËVIZJA VETËVENDOSJE!,LVV,88
RASIM MAHMUTOVIC,M,125,GIBI,GIBI,347
RASIM MILLAKU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,171
RATKO BICANIN,M,147,SRPSKA LISTA,SL,1
RATOMIR RISTIC,M,147,SRPSKA LISTA,SL,231
REDZEP KAMBERI,M,105,GRADANSKA INICIJATIVA GORE,GiG,244
REFET KALISI,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,180
REFIK BELA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,36
REFIK MALOKU,M,144,LËVIZJA VETËVENDOSJE!,LVV,280
REFIK REDENICA,M,174,LËVIZJA QYTETARE VATRA,LQV,1
REFKI KRYEZIU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,53
REFKI ZENELI,M,144,LËVIZJA VETËVENDOSJE!,LVV,157
REJHAN ABDI,M,150,NOVA DEMOKRATSKA STRANKA,NDS,75
REJHANA TOLAJ,F,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,117
REMZI KRASNIQI,M,140,LËVIZJA PËR BASHKIM,LB,8
REMZI SALIHU,M,144,LËVIZJA VETËVENDOSJE!,LVV,268
REMZI SELIMI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,38
REMZI SHALA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,510
REMZI VISHAJ,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,82
REMZIJE DRENICA,F,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,138
REMZIJE MAKOLLI-AHMETI,F,149,ALEANCA KOSOVA E RE,AKR,77
REMZIJE ZENUNI,F,131,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,IRDK,1
RENAN IMAMI,M,103,KOSOVA DEMOKRATİK TÜRK PARTİSİ,KDTP,173
RESHAT AZIZI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,754
RESHAT BLAKCORI,M,169,UNIONI I BLAKÇORVE,UB,52
RESHAT MUJOTA,M,144,LËVIZJA VETËVENDOSJE!,LVV,267
RESHAT SELIMAJ,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,560
RESHAT SELIMI,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,257
RESHIT BELLAQA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,19
RESMI KRYEZIU,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,251
RESMIJE BELLAGOSHI,F,119,NISMA SOCIALDEMOKRATE,NISMA,4
RESMIJE GASHI,F,149,ALEANCA KOSOVA E RE,AKR,75
RESMIJE LOKI,F,144,LËVIZJA VETËVENDOSJE!,LVV,49
RESMIJE SAHITI,F,119,NISMA SOCIALDEMOKRATE,NISMA,95
RESMIJE TOVERLANI,F,109,INICIATIVA QYTETARE PËR OBILIQ,IQO,163
RESUL FETAHU,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,381
RESUL SUMA,M,177,PARTIA DEMOKRATIKE E KOSOVËS,PDK,185
REXHEP BASHA,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,41
REXHEP GASHI,M,140,LËVIZJA PËR BASHKIM,LB,276
REXHEP GASHI,M,149,ALEANCA KOSOVA E RE,AKR,83
REXHEP GOJNOVCI,M,144,LËVIZJA VETËVENDOSJE!,LVV,109
REXHEP HYSENI,M,132,LISTA NDRYSHE,LN,4
REXHEP JASHARI,M,121,ALEANCA PËR ARDHMËRINË E KOSOVËS,AAK,1
REXHEP KARAQI,M,139,LËVIZJA PËRPARIMTARE E ROMËVE TË KOSOVËS,LPRK,17
REXHEP KIQINA,M,182,DEMOKRATËT PËR DRENASIN,DD,145
REXHEP KUCI,M,149,ALEANCA KOSOVA E RE,AKR,21
REXHEP KURTBOGAJ,M,160,LIDHJA DEMOKRATIKE E KOSOVËS,LDK,1342
