Candidate,Gender,Party_ID,Party,Acronym,Votes
VELJID HADŽISIN,M,36,KOALICIJA VAKAT,,652
VESELINKA STANKOVIĆ,F,39,POKRET ZA DEMOKRATSKI PROSPERITET,,94
VESIMIR SAVIĆ,M,38,SRPSKA LISTA,,351
VESNA JOVANOVIĆ,F,38,SRPSKA LISTA,,1035
VESNA MIKIĆ,F,38,SRPSKA LISTA,,2394
VESNA RADOSAVLJEVIĆ,F,38,SRPSKA LISTA,,903
VETON BERISHA,M,31,PARTIA LIBERALE EGJIPTIANE,,1204
VEZIRA EMRUŠ,F,55,POKRET ZA GORA,,118
VIGAN HOXHA,M,37,PARTIA E FORTË,,67
VINKA RADOSAVLJEVIĆ,F,38,SRPSKA LISTA,,2909
VIOLETA GASHI,F,40,ALEANCA KOSOVA E RE,,1654
VIOLETA MARINKOVIĆ,F,41,SOCIJALDEMOKRATIJA,,103
VISAR ARIFAJ,M,37,PARTIA E FORTË,,654
VISAR KASA,M,37,PARTIA E FORTË,,31
VISAR TAHIRI,M,59,NISMA PËR KOSOVËN,,1309
VISAR YMERI,M,35,LËVIZJA VETËVENDOSJE!,,29648
VJOLLCA ADEMI,F,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,46
VJOLLCA DIBRA-IBRAHIMI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3124
VJOLLCA KABASHI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,954
VJOLLCA KRASNIQI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3212
VJOLLCA SHALA-MULAJ,F,40,ALEANCA KOSOVA E RE,,675
VJOSA OSMANI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,39911
VJOSA SHEHOLLI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,2276
VLADAN PREMOVIĆ,M,38,SRPSKA LISTA,,1853
VLORA ÇITAKU,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,6173
VLORA DUMOSHI,F,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4951
VLORA HASANI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1049
XHAFER ADEMI,M,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,186
XHAFER TAHIRI,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,4965
XHAFER ZYMERAJ,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2102
XHAVIT HALITI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,13349
XHAVIT UKA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,6620
XHAVIT ZARIQI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,3277
XHEJLAN PAQKOLLI,F,49,PARTIA E ASHKALINJEVE PER INTEGRIM,,21
XHEMAJL BERISHA,M,40,ALEANCA KOSOVA E RE,,291
XHEMAJL PLLANA,M,35,LËVIZJA VETËVENDOSJE!,,1384
XHEMILE TASHI,F,40,ALEANCA KOSOVA E RE,,314
XHEMSHIR RASHITI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,422
XHEMSHIT CAKOLLI,M,40,ALEANCA KOSOVA E RE,,439
XHENET SYKA,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,909
XHEVA SHALA-HANSEN,F,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,18
XHEVAHIRE IZMAKU,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,5799
XHEVAHIRE ZHUNIQI,F,59,NISMA PËR KOSOVËN,,1033
XHEVAT BISLIMI,M,59,NISMA PËR KOSOVËN,,2305
XHEVDET DURAKU,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1391
XHEVDET KRASNIQI,M,40,ALEANCA KOSOVA E RE,,406
XHEVDET NEZIRAJ,M,47,INICIATIVA E RE DEMOKRATIKE E KOSOVËS,,727
XHEVDET POZHARI,M,35,LËVIZJA VETËVENDOSJE!,,1402
XHEVRIJE BAHTIRI-ADEMI,F,40,ALEANCA KOSOVA E RE,,1347
XHEVRIJE PECI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,217
XHYLJETA KUQI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,824
YLL HAVOLLI,M,37,PARTIA E FORTË,,24
YLL RUGOVA,M,37,PARTIA E FORTË,,367
YLLI HOXHA,M,35,LËVIZJA VETËVENDOSJE!,,4155
ZAFIR BERISHA,M,59,NISMA PËR KOSOVËN,,4608
ZAHRIJE JUSUFI,F,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,4453
ZAIM ELEZI,M,36,KOALICIJA VAKAT,,86
ZAIM HAJREDINI,M,40,ALEANCA KOSOVA E RE,,353
ZANA MULLAADEMI,F,37,PARTIA E FORTË,,230
ZEF MORINA,M,54,LIDHJA DEMOKRATIKE E KOSOVËS,,3076
ZEJNA ŠERIFI,F,36,KOALICIJA VAKAT,,19
ZEJNULLAH ZEJNULLAHU,M,60,LËVIZJA GRUPIMI TRADICIONAL SHQIPTAR,,14
ZELHIDA SKENDERI,F,46,NOVA DEMOKRATSKA STRANKA,,83
ZENEL ELSHANI,M,59,NISMA PËR KOSOVËN,,420
ZENEL KUÇI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1544
ZENUN HALILI,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,1600
ZENUN PAJAZITI,M,58,PARTIA DEMOKRATIKE E KOSOVËS PARTIA E DREJTËSISË LËVIZJA PËR BASHKIM PARTIA SHQIPTARE DEMOKRISTIANE E KOSOVËS PARTIA KONSERVATORE E KOSOVËS,,10888
ZEQIR KIQINA,M,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,2411
ZGJIM HYSENI,M,35,LËVIZJA VETËVENDOSJE!,,3655
ZIKRETA ALITI,F,46,NOVA DEMOKRATSKA STRANKA,,328
ZINAIDA ELMAZI,F,36,KOALICIJA VAKAT,,525
ZINETA LIĆINA,F,36,KOALICIJA VAKAT,,173
ŽIVĆE ŠARKOĆEVIĆ,M,38,SRPSKA LISTA,,1797
ZIZE PEPSHI,F,44,ALEANCA PËR ARDHMËRINË E KOSOVËS,,257
ZORAN MOJSILOVIĆ,M,38,SRPSKA LISTA,,770
ZORAN NIKOLIĆ,M,38,SRPSKA LISTA,,853
ZORAN PEJČEV,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,496
ZORAN SPASIĆ,M,41,SOCIJALDEMOKRATIJA,,159
ZORAN TODOROVIĆ,M,33,PROGRESIVNA DEMOKRATSKA STRANKA,,2300
ZORICA NEDELJKOVIĆ,F,38,SRPSKA LISTA,,607
ZUHAL ISMAIL,F,57,KOSOVA DEMOKRATIK TÜRK PARTISI,,261
ZUHRA KANI,F,36,KOALICIJA VAKAT,,60
ZULJVIJA IBRA,M,43,BOŠNJAČKA JEDINSTVENA LISTA,,22
ZYLFIJE BAJRAMI,F,32,PARTIA DEMOKRATIKE E ASHKANLIVE TË KOSOVËS,,79
