"","date","id","municipality","confirmed"
"652",2020-06-30,"9","Fushë Kosovë",7
"653",2020-06-30,"2","Gjakovë",3
"654",2020-06-30,"4","Gjilan",1
"655",2020-06-30,"6","Istog",1
"656",2020-06-30,"13","Lipjan",2
"657",2020-06-30,"30","Malishevë",1
"658",2020-06-30,"32","Mamushë",1
"659",2020-06-30,"11","Mitrovicë",4
"660",2020-06-30,"18","Podujevë",3
"661",2020-06-30,"21","Skënderaj",2
"662",2020-06-30,"24","Suharekë",2
"663",2020-07-01,"3","Drenas",3
"664",2020-07-01,"25","Ferizaj",15
"665",2020-07-01,"9","Fushë Kosovë",6
"666",2020-07-01,"2","Gjakovë",1
"667",2020-07-01,"4","Gjilan",12
"668",2020-07-01,"10","Kamenicë",1
"669",2020-07-01,"30","Malishevë",1
"670",2020-07-01,"15","Obiliq",1
"671",2020-07-01,"17","Pejë",1
"672",2020-07-01,"18","Podujevë",1
"673",2020-07-01,"19","Prishtinë",36
"674",2020-07-01,"20","Prizren",11
"675",2020-07-01,"16","Rahovec",1
"676",2020-07-01,"22","Shtime",1
"677",2020-07-01,"21","Skënderaj",2
"678",2020-07-01,"24","Suharekë",2
"679",2020-07-01,"26","Viti",2
"680",2020-07-01,"27","Vushtrri",6
"681",2020-07-02,"25","Ferizaj",5
"682",2020-07-02,"9","Fushë Kosovë",3
"683",2020-07-02,"6","Istog",1
"684",2020-07-02,"8","Klinë",1
"685",2020-07-02,"13","Lipjan",7
"686",2020-07-02,"15","Obiliq",3
"687",2020-07-02,"17","Pejë",1
"688",2020-07-02,"18","Podujevë",1
"689",2020-07-02,"19","Prishtinë",44
"690",2020-07-02,"21","Skënderaj",2
"691",2020-07-02,"27","Vushtrri",5
"692",2020-07-03,"25","Ferizaj",35
"693",2020-07-03,"2","Gjakovë",7
"694",2020-07-03,"4","Gjilan",4
"695",2020-07-03,"33","Hani i Elezit",1
"696",2020-07-03,"7","Kaçanik",1
"697",2020-07-03,"10","Kamenicë",1
"698",2020-07-03,"32","Mamushë",1
"699",2020-07-03,"11","Mitrovicë",9
"700",2020-07-03,"15","Obiliq",1
"701",2020-07-03,"17","Pejë",9
"702",2020-07-03,"19","Prishtinë",17
"703",2020-07-03,"20","Prizren",8
"704",2020-07-03,"16","Rahovec",5
"705",2020-07-03,"21","Skënderaj",1
"706",2020-07-03,"24","Suharekë",2
"707",2020-07-03,"26","Viti",3
"708",2020-07-03,"27","Vushtrri",9
"709",2020-07-04,"5","Dragash",1
"710",2020-07-04,"3","Drenas",9
"711",2020-07-04,"9","Fushë Kosovë",16
"712",2020-07-04,"4","Gjilan",9
"713",2020-07-04,"10","Kamenicë",2
"714",2020-07-04,"13","Lipjan",6
"715",2020-07-04,"32","Mamushë",1
"716",2020-07-04,"11","Mitrovicë",4
"717",2020-07-04,"15","Obiliq",1
"718",2020-07-04,"17","Pejë",4
"719",2020-07-04,"18","Podujevë",4
"720",2020-07-04,"19","Prishtinë",81
"721",2020-07-04,"22","Shtime",3
"722",2020-07-04,"21","Skënderaj",6
"723",2020-07-04,"24","Suharekë",1
"724",2020-07-04,"26","Viti",2
"725",2020-07-04,"27","Vushtrri",8
"726",2020-07-05,"3","Drenas",5
"727",2020-07-05,"25","Ferizaj",1
"728",2020-07-05,"9","Fushë Kosovë",11
"729",2020-07-05,"2","Gjakovë",5
"730",2020-07-05,"4","Gjilan",7
"731",2020-07-05,"34","Graçanicë",1
"732",2020-07-05,"7","Kaçanik",3
"733",2020-07-05,"10","Kamenicë",2
"734",2020-07-05,"8","Klinë",1
"735",2020-07-05,"13","Lipjan",3
"736",2020-07-05,"30","Malishevë",2
"737",2020-07-05,"32","Mamushë",1
"738",2020-07-05,"11","Mitrovicë",8
"739",2020-07-05,"15","Obiliq",3
"740",2020-07-05,"17","Pejë",3
"741",2020-07-05,"19","Prishtinë",57
"742",2020-07-05,"20","Prizren",16
"743",2020-07-05,"16","Rahovec",3
"744",2020-07-05,"22","Shtime",1
"745",2020-07-05,"21","Skënderaj",5
"746",2020-07-05,"24","Suharekë",2
"747",2020-07-05,"26","Viti",2
"748",2020-07-05,"27","Vushtrri",9
"749",2020-07-05,"28","Zubin Potok",1
"750",2020-07-06,"1","Deçan",6
"751",2020-07-06,"3","Drenas",4
"752",2020-07-06,"25","Ferizaj",17
"753",2020-07-06,"9","Fushë Kosovë",11
"754",2020-07-06,"4","Gjilan",8
"755",2020-07-06,"34","Graçanicë",1
"756",2020-07-06,"7","Kaçanik",1
"757",2020-07-06,"10","Kamenicë",1
"758",2020-07-06,"13","Lipjan",4
"759",2020-07-06,"11","Mitrovicë",5
"760",2020-07-06,"15","Obiliq",3
"761",2020-07-06,"17","Pejë",2
"762",2020-07-06,"18","Podujevë",1
"763",2020-07-06,"20","Prizren",7
"764",2020-07-06,"16","Rahovec",3
"765",2020-07-06,"22","Shtime",2
"766",2020-07-06,"21","Skënderaj",4
"767",2020-07-06,"24","Suharekë",1
"768",2020-07-06,"27","Vushtrri",2
"769",2020-07-07,"5","Dragash",1
"770",2020-07-07,"3","Drenas",4
"771",2020-07-07,"25","Ferizaj",6
"772",2020-07-07,"34","Graçanicë",2
"773",2020-07-07,"6","Istog",2
"774",2020-07-07,"10","Kamenicë",3
"775",2020-07-07,"30","Malishevë",1
"776",2020-07-07,"11","Mitrovicë",9
"777",2020-07-07,"17","Pejë",13
"778",2020-07-07,"18","Podujevë",3
"779",2020-07-07,"19","Prishtinë",73
"780",2020-07-07,"20","Prizren",4
"781",2020-07-07,"16","Rahovec",2
"782",2020-07-07,"21","Skënderaj",6
"783",2020-07-07,"26","Viti",2
"784",2020-07-07,"27","Vushtrri",11
"785",2020-07-07,"28","Zubin Potok",1
"786",2020-07-08,"3","Drenas",3
"787",2020-07-08,"25","Ferizaj",55
"788",2020-07-08,"9","Fushë Kosovë",13
"789",2020-07-08,"2","Gjakovë",2
"790",2020-07-08,"33","Hani i Elezit",2
"791",2020-07-08,"31","Junik",1
"792",2020-07-08,"13","Lipjan",8
"793",2020-07-08,"30","Malishevë",2
"794",2020-07-08,"11","Mitrovicë",35
"795",2020-07-08,"15","Obiliq",2
"796",2020-07-08,"18","Podujevë",3
"797",2020-07-08,"19","Prishtinë",68
"798",2020-07-08,"22","Shtime",1
"799",2020-07-08,"21","Skënderaj",2
"800",2020-07-08,"24","Suharekë",1
"801",2020-07-08,"27","Vushtrri",6
"802",2020-07-09,"1","Deçan",1
"803",2020-07-09,"5","Dragash",1
"804",2020-07-09,"3","Drenas",2
"805",2020-07-09,"25","Ferizaj",1
"806",2020-07-09,"9","Fushë Kosovë",11
"807",2020-07-09,"2","Gjakovë",8
"808",2020-07-09,"4","Gjilan",27
"809",2020-07-09,"34","Graçanicë",1
"810",2020-07-09,"7","Kaçanik",1
"811",2020-07-09,"10","Kamenicë",4
"812",2020-07-09,"8","Klinë",4
"813",2020-07-09,"37","Kllokot",2
"814",2020-07-09,"13","Lipjan",9
"815",2020-07-09,"30","Malishevë",1
"816",2020-07-09,"11","Mitrovicë",3
"817",2020-07-09,"15","Obiliq",3
"818",2020-07-09,"17","Pejë",5
"819",2020-07-09,"18","Podujevë",3
"820",2020-07-09,"19","Prishtinë",77
"821",2020-07-09,"20","Prizren",22
"822",2020-07-09,"16","Rahovec",5
"823",2020-07-09,"22","Shtime",1
"824",2020-07-09,"21","Skënderaj",7
"825",2020-07-09,"26","Viti",4
"826",2020-07-09,"27","Vushtrri",4
"827",2020-07-10,"5","Dragash",3
"828",2020-07-10,"3","Drenas",2
"829",2020-07-10,"25","Ferizaj",25
"830",2020-07-10,"9","Fushë Kosovë",14
"831",2020-07-10,"2","Gjakovë",2
"832",2020-07-10,"6","Istog",2
"833",2020-07-10,"7","Kaçanik",2
"834",2020-07-10,"8","Klinë",1
"835",2020-07-10,"13","Lipjan",3
"836",2020-07-10,"30","Malishevë",1
"837",2020-07-10,"11","Mitrovicë",9
"838",2020-07-10,"38","Mitrovicë e Veriut",1
"839",2020-07-10,"15","Obiliq",4
"840",2020-07-10,"17","Pejë",5
"841",2020-07-10,"18","Podujevë",13
"842",2020-07-10,"19","Prishtinë",87
"843",2020-07-10,"20","Prizren",16
"844",2020-07-10,"16","Rahovec",3
"845",2020-07-10,"22","Shtime",4
"846",2020-07-10,"21","Skënderaj",2
"847",2020-07-10,"24","Suharekë",1
"848",2020-07-10,"27","Vushtrri",5
"849",2020-07-11,"1","Deçan",1
"850",2020-07-11,"3","Drenas",5
"851",2020-07-11,"25","Ferizaj",21
"852",2020-07-11,"9","Fushë Kosovë",11
"853",2020-07-11,"2","Gjakovë",3
"854",2020-07-11,"4","Gjilan",28
"855",2020-07-11,"10","Kamenicë",4
"856",2020-07-11,"13","Lipjan",11
"857",2020-07-11,"30","Malishevë",4
"858",2020-07-11,"11","Mitrovicë",6
"859",2020-07-11,"15","Obiliq",2
"860",2020-07-11,"17","Pejë",3
"861",2020-07-11,"18","Podujevë",8
"862",2020-07-11,"19","Prishtinë",75
"863",2020-07-11,"20","Prizren",1
"864",2020-07-11,"16","Rahovec",2
"865",2020-07-11,"23","Shtërpcë",1
"866",2020-07-11,"22","Shtime",3
"867",2020-07-11,"21","Skënderaj",4
"868",2020-07-11,"26","Viti",6
"869",2020-07-11,"27","Vushtrri",4
"870",2020-07-12,"1","Deçan",2
"871",2020-07-12,"3","Drenas",16
"872",2020-07-12,"25","Ferizaj",1
"873",2020-07-12,"9","Fushë Kosovë",16
"874",2020-07-12,"7","Kaçanik",3
"875",2020-07-12,"8","Klinë",1
"876",2020-07-12,"13","Lipjan",14
"877",2020-07-12,"30","Malishevë",1
"878",2020-07-12,"15","Obiliq",4
"879",2020-07-12,"17","Pejë",1
"880",2020-07-12,"18","Podujevë",12
"881",2020-07-12,"19","Prishtinë",115
"882",2020-07-12,"20","Prizren",2
"883",2020-07-12,"16","Rahovec",1
"884",2020-07-12,"22","Shtime",3
"885",2020-07-12,"21","Skënderaj",6
"886",2020-07-12,"24","Suharekë",3
"887",2020-07-12,"26","Viti",1
"888",2020-07-12,"27","Vushtrri",4
"889",2020-07-13,"1","Deçan",1
"890",2020-07-13,"3","Drenas",8
"891",2020-07-13,"25","Ferizaj",5
"892",2020-07-13,"9","Fushë Kosovë",8
"893",2020-07-13,"2","Gjakovë",12
"894",2020-07-13,"4","Gjilan",3
"895",2020-07-13,"6","Istog",1
"896",2020-07-13,"8","Klinë",2
"897",2020-07-13,"13","Lipjan",11
"898",2020-07-13,"30","Malishevë",3
"899",2020-07-13,"11","Mitrovicë",6
"900",2020-07-13,"38","Mitrovicë e Veriut",1
"901",2020-07-13,"15","Obiliq",4
"902",2020-07-13,"17","Pejë",12
"903",2020-07-13,"18","Podujevë",3
"904",2020-07-13,"19","Prishtinë",92
"905",2020-07-13,"20","Prizren",3
"906",2020-07-13,"16","Rahovec",1
"907",2020-07-13,"22","Shtime",1
"908",2020-07-13,"21","Skënderaj",2
"909",2020-07-13,"24","Suharekë",4
"910",2020-07-13,"27","Vushtrri",4
"911",2020-07-14,"1","Deçan",2
"912",2020-07-14,"3","Drenas",6
"913",2020-07-14,"25","Ferizaj",2
"914",2020-07-14,"9","Fushë Kosovë",5
"915",2020-07-14,"2","Gjakovë",12
"916",2020-07-14,"4","Gjilan",2
"917",2020-07-14,"6","Istog",2
"918",2020-07-14,"7","Kaçanik",2
"919",2020-07-14,"10","Kamenicë",1
"920",2020-07-14,"37","Kllokot",1
"921",2020-07-14,"13","Lipjan",2
"922",2020-07-14,"11","Mitrovicë",1
"923",2020-07-14,"15","Obiliq",2
"924",2020-07-14,"17","Pejë",5
"925",2020-07-14,"18","Podujevë",5
"926",2020-07-14,"19","Prishtinë",63
"927",2020-07-14,"16","Rahovec",1
"928",2020-07-14,"21","Skënderaj",3
"929",2020-07-14,"27","Vushtrri",2
"930",2020-07-15,"1","Deçan",2
"931",2020-07-15,"3","Drenas",4
"932",2020-07-15,"25","Ferizaj",16
"933",2020-07-15,"9","Fushë Kosovë",4
"934",2020-07-15,"4","Gjilan",12
"935",2020-07-15,"34","Graçanicë",1
"936",2020-07-15,"7","Kaçanik",2
"937",2020-07-15,"10","Kamenicë",1
"938",2020-07-15,"8","Klinë",1
"939",2020-07-15,"37","Kllokot",1
"940",2020-07-15,"11","Mitrovicë",16
"941",2020-07-15,"38","Mitrovicë e Veriut",1
"942",2020-07-15,"15","Obiliq",1
"943",2020-07-15,"17","Pejë",3
"944",2020-07-15,"18","Podujevë",6
"945",2020-07-15,"19","Prishtinë",47
"946",2020-07-15,"20","Prizren",3
"947",2020-07-15,"16","Rahovec",1
"948",2020-07-15,"21","Skënderaj",1
"949",2020-07-15,"26","Viti",4
"950",2020-07-15,"27","Vushtrri",5
"951",2020-07-16,"3","Drenas",7
"952",2020-07-16,"25","Ferizaj",12
"953",2020-07-16,"9","Fushë Kosovë",5
"954",2020-07-16,"4","Gjilan",5
"955",2020-07-16,"7","Kaçanik",1
"956",2020-07-16,"18","Podujevë",16
"957",2020-07-16,"19","Prishtinë",28
"958",2020-07-16,"20","Prizren",6
"959",2020-07-16,"22","Shtime",4
"960",2020-07-16,"21","Skënderaj",1
"961",2020-07-16,"24","Suharekë",3
"962",2020-07-16,"27","Vushtrri",5
"963",2020-07-17,"3","Drenas",3
"964",2020-07-17,"9","Fushë Kosovë",9
"965",2020-07-17,"4","Gjilan",17
"966",2020-07-17,"6","Istog",1
"967",2020-07-17,"7","Kaçanik",3
"968",2020-07-17,"10","Kamenicë",2
"969",2020-07-17,"13","Lipjan",2
"970",2020-07-17,"11","Mitrovicë",6
"971",2020-07-17,"15","Obiliq",1
"972",2020-07-17,"36","Partesh",1
"973",2020-07-17,"17","Pejë",6
"974",2020-07-17,"18","Podujevë",2
"975",2020-07-17,"19","Prishtinë",58
"976",2020-07-17,"20","Prizren",4
"977",2020-07-17,"21","Skënderaj",6
"978",2020-07-17,"24","Suharekë",3
"979",2020-07-17,"26","Viti",3
"980",2020-07-17,"27","Vushtrri",8
"981",2020-07-18,"3","Drenas",7
"982",2020-07-18,"25","Ferizaj",11
"983",2020-07-18,"9","Fushë Kosovë",9
"984",2020-07-18,"2","Gjakovë",3
"985",2020-07-18,"4","Gjilan",4
"986",2020-07-18,"33","Hani i Elezit",1
"987",2020-07-18,"7","Kaçanik",2
"988",2020-07-18,"10","Kamenicë",1
"989",2020-07-18,"8","Klinë",1
"990",2020-07-18,"37","Kllokot",1
"991",2020-07-18,"13","Lipjan",1
"992",2020-07-18,"11","Mitrovicë",6
"993",2020-07-18,"15","Obiliq",1
"994",2020-07-18,"17","Pejë",7
"995",2020-07-18,"18","Podujevë",3
"996",2020-07-18,"19","Prishtinë",48
"997",2020-07-18,"20","Prizren",4
"998",2020-07-18,"21","Skënderaj",2
"999",2020-07-18,"24","Suharekë",1
"1000",2020-07-18,"26","Viti",3
"1001",2020-07-18,"27","Vushtrri",2
"1002",2020-07-19,"1","Deçan",1
"1003",2020-07-19,"5","Dragash",2
"1004",2020-07-19,"3","Drenas",7
"1005",2020-07-19,"9","Fushë Kosovë",5
"1006",2020-07-19,"2","Gjakovë",9
"1007",2020-07-19,"4","Gjilan",13
"1008",2020-07-19,"10","Kamenicë",2
"1009",2020-07-19,"8","Klinë",1
"1010",2020-07-19,"13","Lipjan",4
"1011",2020-07-19,"30","Malishevë",1
"1012",2020-07-19,"11","Mitrovicë",12
"1013",2020-07-19,"15","Obiliq",2
"1014",2020-07-19,"17","Pejë",3
"1015",2020-07-19,"18","Podujevë",6
"1016",2020-07-19,"19","Prishtinë",47
"1017",2020-07-19,"20","Prizren",3
"1018",2020-07-19,"16","Rahovec",3
"1019",2020-07-19,"22","Shtime",1
"1020",2020-07-19,"21","Skënderaj",3
"1021",2020-07-19,"24","Suharekë",3
"1022",2020-07-19,"26","Viti",4
"1023",2020-07-19,"27","Vushtrri",9
"1024",2020-07-19,"29","Zveçan",1
"1025",2020-07-20,"1","Deçan",8
"1026",2020-07-20,"3","Drenas",5
"1027",2020-07-20,"9","Fushë Kosovë",7
"1028",2020-07-20,"2","Gjakovë",7
"1029",2020-07-20,"13","Lipjan",2
"1030",2020-07-20,"30","Malishevë",4
"1031",2020-07-20,"11","Mitrovicë",3
"1032",2020-07-20,"15","Obiliq",5
"1033",2020-07-20,"17","Pejë",8
"1034",2020-07-20,"18","Podujevë",11
"1035",2020-07-20,"19","Prishtinë",91
"1036",2020-07-20,"20","Prizren",2
"1037",2020-07-20,"22","Shtime",2
"1038",2020-07-20,"21","Skënderaj",1
"1039",2020-07-20,"27","Vushtrri",2
"1040",2020-07-21,"1","Deçan",1
"1041",2020-07-21,"5","Dragash",1
"1042",2020-07-21,"3","Drenas",3
"1043",2020-07-21,"25","Ferizaj",17
"1044",2020-07-21,"9","Fushë Kosovë",8
"1045",2020-07-21,"2","Gjakovë",9
"1046",2020-07-21,"4","Gjilan",21
"1047",2020-07-21,"7","Kaçanik",3
"1048",2020-07-21,"10","Kamenicë",8
"1049",2020-07-21,"8","Klinë",3
"1050",2020-07-21,"13","Lipjan",8
"1051",2020-07-21,"30","Malishevë",2
"1052",2020-07-21,"11","Mitrovicë",9
"1053",2020-07-21,"15","Obiliq",4
"1054",2020-07-21,"17","Pejë",2
"1055",2020-07-21,"18","Podujevë",13
"1056",2020-07-21,"19","Prishtinë",86
"1057",2020-07-21,"20","Prizren",8
"1058",2020-07-21,"16","Rahovec",6
"1059",2020-07-21,"22","Shtime",3
"1060",2020-07-21,"21","Skënderaj",2
"1061",2020-07-21,"24","Suharekë",2
"1062",2020-07-21,"26","Viti",12
"1063",2020-07-21,"27","Vushtrri",9
"1064",2020-07-21,"28","Zubin Potok",1
"1065",2020-07-22,"1","Deçan",3
"1066",2020-07-22,"5","Dragash",4
"1067",2020-07-22,"3","Drenas",6
"1068",2020-07-22,"25","Ferizaj",2
"1069",2020-07-22,"9","Fushë Kosovë",6
"1070",2020-07-22,"4","Gjilan",17
"1071",2020-07-22,"6","Istog",1
"1072",2020-07-22,"7","Kaçanik",1
"1073",2020-07-22,"10","Kamenicë",1
"1074",2020-07-22,"13","Lipjan",6
"1075",2020-07-22,"30","Malishevë",2
"1076",2020-07-22,"15","Obiliq",2
"1077",2020-07-22,"17","Pejë",13
"1078",2020-07-22,"18","Podujevë",6
"1079",2020-07-22,"19","Prishtinë",77
"1080",2020-07-22,"20","Prizren",2
"1081",2020-07-22,"21","Skënderaj",2
"1082",2020-07-22,"24","Suharekë",2
"1083",2020-07-22,"26","Viti",8
"1084",2020-07-23,"1","Deçan",3
"1085",2020-07-23,"5","Dragash",2
"1086",2020-07-23,"3","Drenas",11
"1087",2020-07-23,"25","Ferizaj",15
"1088",2020-07-23,"9","Fushë Kosovë",9
"1089",2020-07-23,"4","Gjilan",14
"1090",2020-07-23,"10","Kamenicë",2
"1091",2020-07-23,"8","Klinë",2
"1092",2020-07-23,"13","Lipjan",6
"1093",2020-07-23,"30","Malishevë",3
"1094",2020-07-23,"11","Mitrovicë",7
"1095",2020-07-23,"15","Obiliq",1
"1096",2020-07-23,"17","Pejë",6
"1097",2020-07-23,"18","Podujevë",12
"1098",2020-07-23,"20","Prizren",17
"1099",2020-07-23,"22","Shtime",1
"1100",2020-07-23,"21","Skënderaj",4
"1101",2020-07-23,"24","Suharekë",7
"1102",2020-07-23,"26","Viti",6
"1103",2020-07-23,"27","Vushtrri",5
"1104",2020-07-24,"1","Deçan",4
"1105",2020-07-24,"5","Dragash",1
"1106",2020-07-24,"3","Drenas",5
"1107",2020-07-24,"25","Ferizaj",16
"1108",2020-07-24,"9","Fushë Kosovë",11
"1109",2020-07-24,"2","Gjakovë",27
"1110",2020-07-24,"4","Gjilan",16
"1111",2020-07-24,"7","Kaçanik",1
"1112",2020-07-24,"10","Kamenicë",3
"1113",2020-07-24,"8","Klinë",6
"1114",2020-07-24,"13","Lipjan",3
"1115",2020-07-24,"30","Malishevë",3
"1116",2020-07-24,"11","Mitrovicë",24
"1117",2020-07-24,"15","Obiliq",3
"1118",2020-07-24,"17","Pejë",8
"1119",2020-07-24,"18","Podujevë",9
"1120",2020-07-24,"19","Prishtinë",71
"1121",2020-07-24,"20","Prizren",1
"1122",2020-07-24,"16","Rahovec",2
"1123",2020-07-24,"22","Shtime",1
"1124",2020-07-24,"21","Skënderaj",6
"1125",2020-07-24,"24","Suharekë",1
"1126",2020-07-24,"26","Viti",7
"1127",2020-07-24,"27","Vushtrri",8
"1128",2020-07-25,"1","Deçan",6
"1129",2020-07-25,"3","Drenas",7
"1130",2020-07-25,"25","Ferizaj",13
"1131",2020-07-25,"9","Fushë Kosovë",11
"1132",2020-07-25,"2","Gjakovë",7
"1133",2020-07-25,"4","Gjilan",5
"1134",2020-07-25,"6","Istog",6
"1135",2020-07-25,"10","Kamenicë",4
"1136",2020-07-25,"8","Klinë",4
"1137",2020-07-25,"13","Lipjan",8
"1138",2020-07-25,"30","Malishevë",4
"1139",2020-07-25,"11","Mitrovicë",1
"1140",2020-07-25,"14","Novobërdë",1
"1141",2020-07-25,"15","Obiliq",4
"1142",2020-07-25,"17","Pejë",23
"1143",2020-07-25,"18","Podujevë",12
"1144",2020-07-25,"19","Prishtinë",81
"1145",2020-07-25,"20","Prizren",2
"1146",2020-07-25,"16","Rahovec",2
"1147",2020-07-25,"22","Shtime",3
"1148",2020-07-25,"21","Skënderaj",3
"1149",2020-07-25,"24","Suharekë",4
"1150",2020-07-25,"26","Viti",5
"1151",2020-07-25,"27","Vushtrri",4
"1152",2020-07-26,"1","Deçan",3
"1153",2020-07-26,"5","Dragash",5
"1154",2020-07-26,"3","Drenas",4
"1155",2020-07-26,"25","Ferizaj",5
"1156",2020-07-26,"9","Fushë Kosovë",7
"1157",2020-07-26,"2","Gjakovë",21
"1158",2020-07-26,"4","Gjilan",28
"1159",2020-07-26,"34","Graçanicë",1
"1160",2020-07-26,"7","Kaçanik",1
"1161",2020-07-26,"10","Kamenicë",6
"1162",2020-07-26,"8","Klinë",4
"1163",2020-07-26,"13","Lipjan",4
"1164",2020-07-26,"30","Malishevë",8
"1165",2020-07-26,"11","Mitrovicë",14
"1166",2020-07-26,"14","Novobërdë",1
"1167",2020-07-26,"15","Obiliq",2
"1168",2020-07-26,"17","Pejë",7
"1169",2020-07-26,"18","Podujevë",21
"1170",2020-07-26,"19","Prishtinë",61
"1171",2020-07-26,"20","Prizren",19
"1172",2020-07-26,"16","Rahovec",6
"1173",2020-07-26,"22","Shtime",1
"1174",2020-07-26,"24","Suharekë",3
"1175",2020-07-26,"27","Vushtrri",22
"1176",2020-07-26,"28","Zubin Potok",2
"1177",2020-07-27,"1","Deçan",2
"1178",2020-07-27,"5","Dragash",1
"1179",2020-07-27,"3","Drenas",17
"1180",2020-07-27,"25","Ferizaj",24
"1181",2020-07-27,"9","Fushë Kosovë",16
"1182",2020-07-27,"4","Gjilan",11
"1183",2020-07-27,"6","Istog",2
"1184",2020-07-27,"7","Kaçanik",1
"1185",2020-07-27,"10","Kamenicë",4
"1186",2020-07-27,"13","Lipjan",8
"1187",2020-07-27,"30","Malishevë",2
"1188",2020-07-27,"11","Mitrovicë",27
"1189",2020-07-27,"15","Obiliq",4
"1190",2020-07-27,"17","Pejë",5
"1191",2020-07-27,"18","Podujevë",14
"1192",2020-07-27,"19","Prishtinë",82
"1193",2020-07-27,"20","Prizren",4
"1194",2020-07-27,"16","Rahovec",1
"1195",2020-07-27,"22","Shtime",4
"1196",2020-07-27,"21","Skënderaj",1
"1197",2020-07-27,"24","Suharekë",2
"1198",2020-07-27,"26","Viti",2
"1199",2020-07-27,"27","Vushtrri",5
"1200",2020-07-28,"5","Dragash",4
"1201",2020-07-28,"3","Drenas",7
"1202",2020-07-28,"25","Ferizaj",3
"1203",2020-07-28,"9","Fushë Kosovë",13
"1204",2020-07-28,"2","Gjakovë",12
"1205",2020-07-28,"4","Gjilan",2
"1206",2020-07-28,"6","Istog",1
"1207",2020-07-28,"8","Klinë",1
"1208",2020-07-28,"13","Lipjan",5
"1209",2020-07-28,"30","Malishevë",5
"1210",2020-07-28,"11","Mitrovicë",7
"1211",2020-07-28,"15","Obiliq",5
"1212",2020-07-28,"17","Pejë",1
"1213",2020-07-28,"18","Podujevë",17
"1214",2020-07-28,"19","Prishtinë",81
"1215",2020-07-28,"20","Prizren",14
"1216",2020-07-28,"16","Rahovec",1
"1217",2020-07-28,"21","Skënderaj",4
"1218",2020-07-28,"24","Suharekë",2
"1219",2020-07-28,"27","Vushtrri",8
"1220",2020-07-28,"28","Zubin Potok",1
"1221",2020-07-29,"1","Deçan",2
"1222",2020-07-29,"5","Dragash",7
"1223",2020-07-29,"3","Drenas",4
"1224",2020-07-29,"25","Ferizaj",18
"1225",2020-07-29,"9","Fushë Kosovë",15
"1226",2020-07-29,"2","Gjakovë",12
"1227",2020-07-29,"4","Gjilan",24
"1228",2020-07-29,"33","Hani i Elezit",1
"1229",2020-07-29,"6","Istog",2
"1230",2020-07-29,"10","Kamenicë",2
"1231",2020-07-29,"8","Klinë",2
"1232",2020-07-29,"37","Kllokot",2
"1233",2020-07-29,"13","Lipjan",9
"1234",2020-07-29,"30","Malishevë",3
"1235",2020-07-29,"11","Mitrovicë",9
"1236",2020-07-29,"15","Obiliq",2
"1237",2020-07-29,"17","Pejë",28
"1238",2020-07-29,"18","Podujevë",15
"1239",2020-07-29,"19","Prishtinë",53
"1240",2020-07-29,"20","Prizren",12
"1241",2020-07-29,"16","Rahovec",1
"1242",2020-07-29,"22","Shtime",3
"1243",2020-07-29,"21","Skënderaj",6
"1244",2020-07-29,"24","Suharekë",2
"1245",2020-07-29,"26","Viti",13
"1246",2020-07-29,"27","Vushtrri",11
"1247",2020-07-30,"1","Deçan",4
"1248",2020-07-30,"3","Drenas",4
"1249",2020-07-30,"25","Ferizaj",2
"1250",2020-07-30,"9","Fushë Kosovë",18
"1251",2020-07-30,"2","Gjakovë",12
"1252",2020-07-30,"4","Gjilan",9
"1253",2020-07-30,"7","Kaçanik",1
"1254",2020-07-30,"10","Kamenicë",2
"1255",2020-07-30,"8","Klinë",7
"1256",2020-07-30,"13","Lipjan",6
"1257",2020-07-30,"30","Malishevë",3
"1258",2020-07-30,"11","Mitrovicë",15
"1259",2020-07-30,"17","Pejë",13
"1260",2020-07-30,"18","Podujevë",26
"1261",2020-07-30,"19","Prishtinë",82
"1262",2020-07-30,"20","Prizren",1
"1263",2020-07-30,"23","Shtërpcë",1
"1264",2020-07-30,"22","Shtime",1
"1265",2020-07-30,"21","Skënderaj",4
"1266",2020-07-30,"24","Suharekë",1
"1267",2020-07-30,"26","Viti",7
"1268",2020-07-30,"27","Vushtrri",7
"1269",2020-07-31,"5","Dragash",5
"1270",2020-07-31,"3","Drenas",6
"1271",2020-07-31,"9","Fushë Kosovë",16
"1272",2020-07-31,"2","Gjakovë",2
"1273",2020-07-31,"4","Gjilan",8
"1274",2020-07-31,"7","Kaçanik",13
"1275",2020-07-31,"10","Kamenicë",2
"1276",2020-07-31,"8","Klinë",3
"1277",2020-07-31,"13","Lipjan",7
"1278",2020-07-31,"30","Malishevë",5
"1279",2020-07-31,"11","Mitrovicë",9
"1280",2020-07-31,"15","Obiliq",2
"1281",2020-07-31,"17","Pejë",4
"1282",2020-07-31,"18","Podujevë",7
