"","date","id","municipality","cadastral_zone","confirmed"
"492",2020-05-03,"8","Klinë","Çabiq",0
"493",2020-05-03,"8","Klinë","Gjurgjevik",0
"494",2020-05-03,"12","Leposaviq","Leposaviq",2
"495",2020-05-03,"12","Leposaviq","Leshak",1
"496",2020-05-03,"11","Mitrovicë","Mitrovicë",5
"497",2020-05-03,"38","Mitrovicë e Veriut","Mitrovicë e Veriut",0
"498",2020-05-03,"20","Prizren","Prizren",3
"499",2020-05-03,"24","Suharekë","Suharekë",0
"500",2020-05-03,"27","Vushtrri","Studime",0
"501",2020-05-03,"28","Zubin Potok","Zubin Potok",0
"502",2020-05-04,"11","Mitrovicë","Mitrovicë",2
"503",2020-05-04,"38","Mitrovicë e Veriut","Mitrovicë e Veriut",0
"504",2020-05-04,"20","Prizren","Zhur",1
"505",2020-05-04,"16","Rahovec","Rahovec",1
"506",2020-05-04,"29","Zveçan","Zveçan",0
"507",2020-05-05,"25","Ferizaj","Ferizaj",0
"508",2020-05-05,"25","Ferizaj","Talinoc i Jerlive",0
"509",2020-05-05,"2","Gjakovë","Gjakovë",0
"510",2020-05-05,"4","Gjilan","Lladovë",0
"511",2020-05-05,"4","Gjilan","Malishevë - GL",0
"512",2020-05-05,"12","Leposaviq","Granican",0
"513",2020-05-05,"12","Leposaviq","Leposaviq",0
"514",2020-05-05,"12","Leposaviq","Leshak",0
"515",2020-05-05,"13","Lipjan","Lipjan",0
"516",2020-05-05,"30","Malishevë","Bubavec",0
"517",2020-05-05,"30","Malishevë","Llashkadrenoc",0
"518",2020-05-05,"11","Mitrovicë","Mitrovicë",1
"519",2020-05-05,"18","Podujevë","Podujevë",0
"520",2020-05-05,"19","Prishtinë","Prishtinë",0
"521",2020-05-05,"22","Shtime","Pjetershticë",0
"522",2020-05-05,"22","Shtime","Vojnoc",0
"523",2020-05-05,"24","Suharekë","Bukosh",0
"524",2020-05-05,"24","Suharekë","Krushicë e Poshtme",0
"525",2020-05-05,"24","Suharekë","Reshtan",0
"526",2020-05-05,"24","Suharekë","Sallagrazhdë",0
"527",2020-05-05,"24","Suharekë","Suharekë",0
"528",2020-05-05,"26","Viti","Gushicë",0
"529",2020-05-05,"26","Viti","Pozheran",0
"530",2020-05-05,"26","Viti","Ramjen",0
"531",2020-05-05,"26","Viti","Skifteraj",0
"532",2020-05-05,"26","Viti","Smirë",0
"533",2020-05-05,"26","Viti","Viti",0
"534",2020-05-05,"27","Vushtrri","Samadrexhë",0
"535",2020-05-05,"28","Zubin Potok","Zubin Potok",0
"536",2020-05-05,"29","Zveçan","Zveçan",0
"537",2020-05-06,"1","Deçan","Strellc i Epërm",0
"538",2020-05-06,"25","Ferizaj","Ferizaj",0
"539",2020-05-06,"25","Ferizaj","Korinë",0
"540",2020-05-06,"25","Ferizaj","Mirash",0
"541",2020-05-06,"25","Ferizaj","Mirosal",0
"542",2020-05-06,"7","Kaçanik","Kaçanik",0
"543",2020-05-06,"7","Kaçanik","Runjevë",0
"544",2020-05-06,"12","Leposaviq","Leshak",1
"545",2020-05-06,"13","Lipjan","Krojmir",0
"546",2020-05-06,"13","Lipjan","Lipjan",0
"547",2020-05-06,"30","Malishevë","Banjë",0
"548",2020-05-06,"30","Malishevë","Llashkadrenoc",0
"549",2020-05-06,"30","Malishevë","Malishevë",0
"550",2020-05-06,"30","Malishevë","Senik",0
"551",2020-05-06,"38","Mitrovicë e Veriut","Mitrovicë e Veriut",0
"552",2020-05-06,"18","Podujevë","Podujevë",0
"553",2020-05-06,"18","Podujevë","Pollatë",0
"554",2020-05-06,"19","Prishtinë","Prishtinë",0
"555",2020-05-06,"20","Prizren","Prizren",1
"556",2020-05-06,"20","Prizren","Zhur",1
"557",2020-05-06,"16","Rahovec","Rahovec",1
"558",2020-05-06,"22","Shtime","Vojnoc",0
"559",2020-05-06,"24","Suharekë","Krushicë e Poshtme",0
"560",2020-05-06,"24","Suharekë","Vraniq",0
"561",2020-05-07,"5","Dragash","Plavë",0
"562",2020-05-07,"25","Ferizaj","Ferizaj",0
"563",2020-05-07,"25","Ferizaj","Kosinë",0
"564",2020-05-07,"7","Kaçanik","Kaçanik",0
"565",2020-05-07,"10","Kamenicë","Hodonoc",0
"566",2020-05-07,"10","Kamenicë","Poliqkë",1
"567",2020-05-07,"10","Kamenicë","Topanicë",0
"568",2020-05-07,"17","Pejë","Llugaxhi",0
"569",2020-05-07,"19","Prishtinë","Prishtinë",0
"570",2020-05-08,"4","Gjilan","Gjilan",0
"571",2020-05-08,"4","Gjilan","Livoç i Epërm",0
"572",2020-05-08,"4","Gjilan","Lladovë",0
"573",2020-05-08,"14","Novobërdë","Kosaqë",0
"574",2020-05-08,"17","Pejë","Katund i Ri",0
"575",2020-05-08,"17","Pejë","Pejë",0
"576",2020-05-08,"19","Prishtinë","Prishtinë",1
"577",2020-05-08,"16","Rahovec","Rahovec",0
"578",2020-05-08,"22","Shtime","Godanc i Epërm",0
"579",2020-05-08,"22","Shtime","Mollopolc",0
"580",2020-05-08,"22","Shtime","Shtime",0
"581",2020-05-09,"25","Ferizaj","Ferizaj",0
"582",2020-05-09,"25","Ferizaj","Kosinë",0
"583",2020-05-09,"25","Ferizaj","Mirash",0
"584",2020-05-09,"9","Fushë Kosovë","Fushë Kosovë",1
"585",2020-05-09,"4","Gjilan","Gjilan",1
"586",2020-05-09,"11","Mitrovicë","Mitrovicë",2
"587",2020-05-09,"15","Obiliq","Llazarevë",1
"588",2020-05-09,"17","Pejë","Nakëll",0
"589",2020-05-09,"17","Pejë","Pejë",0
"590",2020-05-09,"17","Pejë","Vitomiricë",0
"591",2020-05-09,"19","Prishtinë","Prishtinë",3
"592",2020-05-10,"4","Gjilan","Gjilan",9
"593",2020-05-10,"4","Gjilan","Perlepnicë",0
"594",2020-05-10,"17","Pejë","Pejë",1
"595",2020-05-10,"19","Prishtinë","Prishtinë",1
"596",2020-05-10,"20","Prizren","Prizren",2
"597",2020-05-10,"27","Vushtrri","Studime",1
"598",2020-05-11,"25","Ferizaj","Ferizaj",1
"599",2020-05-11,"4","Gjilan","Perlepnicë",0
"600",2020-05-11,"30","Malishevë","Lladroc",0
"601",2020-05-11,"19","Prishtinë","Prishtinë",2
"602",2020-05-11,"20","Prizren","Prizren",3
"603",2020-05-11,"27","Vushtrri","Studime",5
"604",2020-05-12,"25","Ferizaj","Talinoc i Jerlive",1
"605",2020-05-12,"4","Gjilan","Cerrnicë",1
"606",2020-05-12,"4","Gjilan","Gjilan",5
"607",2020-05-12,"4","Gjilan","Livoç i Epërm",1
"608",2020-05-12,"4","Gjilan","Perlepnicë",6
"609",2020-05-12,"4","Gjilan","Velekincë",1
"610",2020-05-12,"6","Istog","Gurrakoc",0
"611",2020-05-12,"6","Istog","Istog",0
"612",2020-05-12,"6","Istog","Kërrninë",0
"613",2020-05-12,"6","Istog","Prekallë",0
"614",2020-05-12,"10","Kamenicë","Topanicë",1
"615",2020-05-12,"30","Malishevë","Banjë",0
"616",2020-05-12,"30","Malishevë","Malishevë",0
"617",2020-05-12,"11","Mitrovicë","Mitrovicë",1
"618",2020-05-12,"19","Prishtinë","Prishtinë",4
"619",2020-05-12,"16","Rahovec","Rahovec",0
"620",2020-05-12,"16","Rahovec","Retijë",0
"621",2020-05-12,"27","Vushtrri","Pestovë",1
"622",2020-05-12,"27","Vushtrri","Vushtrri",2
"623",2020-05-13,"11","Mitrovicë","Mitrovicë",2
"624",2020-05-13,"16","Rahovec","Rahovec",4
"625",2020-05-13,"27","Vushtrri","Vushtrri",2
"626",2020-05-14,"25","Ferizaj","Mirash",0
"627",2020-05-14,"25","Ferizaj","Rahovicë",3
"628",2020-05-14,"25","Ferizaj","Talinoc i Jerlive",6
"629",2020-05-14,"4","Gjilan","Gjilan",6
"630",2020-05-14,"10","Kamenicë","Poliqkë",0
"631",2020-05-14,"16","Rahovec","Rahovec",0
"632",2020-05-14,"27","Vushtrri","Vushtrri",3
"633",2020-05-15,"25","Ferizaj","Ferizaj",3
"634",2020-05-15,"25","Ferizaj","Rahovicë",1
"635",2020-05-15,"10","Kamenicë","Poliqkë",0
"636",2020-05-15,"19","Prishtinë","Prishtinë",1
"637",2020-05-15,"20","Prizren","Randobravë",1
"638",2020-05-15,"27","Vushtrri","Vushtrri",4
"639",2020-05-16,"25","Ferizaj","Balaj",11
"640",2020-05-16,"25","Ferizaj","Ferizaj",5
"641",2020-05-16,"25","Ferizaj","Mirash",0
"642",2020-05-16,"10","Kamenicë","Hodonoc",0
"643",2020-05-16,"10","Kamenicë","Poliqkë",0
"644",2020-05-16,"10","Kamenicë","Topanicë",0
"645",2020-05-16,"12","Leposaviq","Leposaviq",1
"646",2020-05-16,"38","Mitrovicë e Veriut","Mitrovicë e Veriut",0
"647",2020-05-16,"17","Pejë","Lutogllavë",0
"648",2020-05-16,"17","Pejë","Napërgjan",0
"649",2020-05-16,"20","Prizren","Randobravë",3
"650",2020-05-16,"26","Viti","Ramjen",0
"651",2020-05-16,"26","Viti","Skifteraj",0
"652",2020-05-16,"26","Viti","Stubëll e Poshtme",0
"653",2020-05-16,"27","Vushtrri","Studime",0
"654",2020-05-16,"27","Vushtrri","Vushtrri",1
"655",2020-05-16,"28","Zubin Potok","Zubin Potok",2
"656",2020-05-17,"25","Ferizaj","Balaj",1
"657",2020-05-17,"25","Ferizaj","Ferizaj",4
"658",2020-05-17,"25","Ferizaj","Mirash",0
"659",2020-05-17,"4","Gjilan","Gjilan",1
"660",2020-05-17,"12","Leposaviq","Leposaviq",0
"661",2020-05-17,"12","Leposaviq","Leshak",0
"662",2020-05-17,"38","Mitrovicë e Veriut","Mitrovicë e Veriut",0
"663",2020-05-17,"19","Prishtinë","Prishtinë",1
"664",2020-05-17,"20","Prizren","Prizren",0
"665",2020-05-17,"28","Zubin Potok","Zubin Potok",0
"666",2020-05-17,"29","Zveçan","Zveçan",0
"667",2020-05-18,"19","Prishtinë","Prishtinë",3
"668",2020-05-18,"20","Prizren","Arbanë",0
"669",2020-05-18,"20","Prizren","Hoqë e Qytetit",0
"670",2020-05-18,"20","Prizren","Lubizhdë",0
"671",2020-05-18,"20","Prizren","Piranë",0
"672",2020-05-18,"20","Prizren","Prizren",0
"673",2020-05-18,"20","Prizren","Zhur",0
"674",2020-05-19,"20","Prizren","Gërnçar",0
"675",2020-05-19,"20","Prizren","Prizren",0
"676",2020-05-19,"20","Prizren","Skorobishtë",0
"677",2020-05-19,"16","Rahovec","Rahovec",1
"678",2020-05-20,"20","Prizren","Prizren",8
"679",2020-05-20,"16","Rahovec","Rahovec",6
"680",2020-05-21,"27","Vushtrri","Vushtrri",1
"681",2020-05-22,"30","Malishevë","Kijevë",1
"682",2020-05-22,"20","Prizren","Nashec",1
"683",2020-05-22,"20","Prizren","Prizren",17
"684",2020-05-22,"20","Prizren","Skorobishtë",0
"685",2020-05-22,"24","Suharekë","Bllacë",1
"686",2020-05-22,"24","Suharekë","Suharekë",1
"687",2020-05-23,"11","Mitrovicë","Mitrovicë",0
"688",2020-05-23,"19","Prishtinë","Prishtinë",1
"689",2020-05-23,"20","Prizren","Gërnçar",1
"690",2020-05-23,"20","Prizren","Jabllanicë",1
"691",2020-05-23,"20","Prizren","Prizren",1
"692",2020-05-23,"20","Prizren","Skorobishtë",0
"693",2020-05-23,"27","Vushtrri","Vushtrri",3
"694",2020-05-24,"11","Mitrovicë","Mitrovicë",0
"695",2020-05-25,"12","Leposaviq","Leshak",0
"696",2020-05-25,"11","Mitrovicë","Mitrovicë",0
"697",2020-05-25,"20","Prizren","Romajë",6
"698",2020-05-26,"4","Gjilan","Gjilan",1
"699",2020-05-26,"11","Mitrovicë","Mitrovicë",0
"700",2020-05-26,"27","Vushtrri","Banjskë",1
"701",2020-05-26,"27","Vushtrri","Vushtrri",7
"702",2020-05-27,"13","Lipjan","Lipjan",0
"703",2020-05-27,"11","Mitrovicë","Mitrovicë",0
"704",2020-05-27,"27","Vushtrri","Vushtrri",1
"705",2020-05-28,"9","Fushë Kosovë","Fushë Kosovë",0
"706",2020-05-28,"4","Gjilan","Gjilan",0
"707",2020-05-28,"4","Gjilan","Perlepnicë",1
"708",2020-05-28,"33","Hani i Elezit","Hani i Elezit",0
"709",2020-05-28,"13","Lipjan","Lipjan",0
"710",2020-05-28,"19","Prishtinë","Prishtinë",0
"711",2020-05-28,"27","Vushtrri","Stanovc",3
"712",2020-05-29,"4","Gjilan","Cerrnicë",0
"713",2020-05-29,"4","Gjilan","Gjilan",0
"714",2020-05-29,"4","Gjilan","Livoç i Epërm",0
"715",2020-05-29,"4","Gjilan","Velekincë",0
"716",2020-05-29,"30","Malishevë","Mirushë",1
"717",2020-05-29,"20","Prizren","Gërnçar",5
"718",2020-05-29,"27","Vushtrri","Stanovc",6
"719",2020-05-29,"27","Vushtrri","Vushtrri",0
"720",2020-05-30,"25","Ferizaj","Talinoc i Jerlive",0
"721",2020-05-30,"15","Obiliq","Llazarevë",1
"722",2020-05-30,"27","Vushtrri","Stanovc",5
"723",2020-05-30,"27","Vushtrri","Vushtrri",0
"724",2020-05-31,"11","Mitrovicë","Mitrovicë",2
"725",2020-05-31,"19","Prishtinë","Prishtinë",1
"726",2020-05-31,"27","Vushtrri","Ceceli",1
"727",2020-05-31,"27","Vushtrri","Mihaliq",1
"728",2020-05-31,"27","Vushtrri","Vushtrri",8
"729",2020-06-01,"9","Fushë Kosovë","Bresje",5
"730",2020-06-01,"11","Mitrovicë","Shipol",1
"731",2020-06-01,"11","Mitrovicë","Vërrnicë",2
"732",2020-06-01,"18","Podujevë","Dobërdol",2
"733",2020-06-01,"18","Podujevë","Podujevë",3
"734",2020-06-01,"27","Vushtrri","Banjskë",1
"735",2020-06-01,"27","Vushtrri","Ceceli",5
"736",2020-06-01,"27","Vushtrri","Mihaliq",4
"737",2020-06-01,"27","Vushtrri","Vushtrri",4
"738",2020-06-02,"12","Leposaviq","Leposaviq",1
"739",2020-06-02,"19","Prishtinë","Prishtinë",8
"740",2020-06-02,"20","Prizren","Prizren",2
"741",2020-06-02,"27","Vushtrri","Vushtrri",0
"742",2020-06-03,"9","Fushë Kosovë","Miradi e Poshtme",1
"743",2020-06-03,"10","Kamenicë","Rogoçicë",1
"744",2020-06-03,"11","Mitrovicë","Mitrovicë",1
"745",2020-06-03,"15","Obiliq","Milloshevë",1
"746",2020-06-03,"18","Podujevë","Bellopojë - PD",1
"747",2020-06-03,"20","Prizren","Gërnçar",0
"748",2020-06-03,"20","Prizren","Prizren",0
"749",2020-06-03,"20","Prizren","Romajë",0
"750",2020-06-03,"20","Prizren","Zhur",0
"751",2020-06-03,"27","Vushtrri","Nadakovc",4
"752",2020-06-03,"27","Vushtrri","Pestovë",0
"753",2020-06-03,"27","Vushtrri","Reznik",1
"754",2020-06-03,"27","Vushtrri","Stanovc",4
"755",2020-06-03,"27","Vushtrri","Studime",0
"756",2020-06-03,"27","Vushtrri","Vushtrri",7
"757",2020-06-04,"9","Fushë Kosovë","Fushë Kosovë",2
"758",2020-06-04,"19","Prishtinë","Prishtinë",1
"759",2020-06-04,"20","Prizren","Romajë",0
"760",2020-06-04,"27","Vushtrri","Oshlan",1
"761",2020-06-05,"9","Fushë Kosovë","Fushë Kosovë",1
"762",2020-06-05,"19","Prishtinë","Prishtinë",3
"763",2020-06-05,"20","Prizren","Prizren",2
"764",2020-06-05,"20","Prizren","Romajë",0
"765",2020-06-05,"20","Prizren","Tupec",3
"766",2020-06-05,"27","Vushtrri","Stanovc",1
"767",2020-06-05,"27","Vushtrri","Stanovc i Epërm",1
"768",2020-06-05,"27","Vushtrri","Vushtrri",1
"769",2020-06-06,"9","Fushë Kosovë","Miradi e Poshtme",6
"770",2020-06-06,"11","Mitrovicë","Mitrovicë",6
"771",2020-06-06,"20","Prizren","Prizren",0
"772",2020-06-06,"27","Vushtrri","Nadakovc",15
"773",2020-06-06,"27","Vushtrri","Novolan",2
"774",2020-06-06,"27","Vushtrri","Reznik",1
"775",2020-06-06,"27","Vushtrri","Studime",0
"776",2020-06-06,"27","Vushtrri","Vushtrri",6
"777",2020-06-07,"9","Fushë Kosovë","Fushë Kosovë",3
"778",2020-06-07,"9","Fushë Kosovë","Miradi e Poshtme",3
"779",2020-06-07,"4","Gjilan","Gjilan",1
"780",2020-06-07,"11","Mitrovicë","Mitrovicë",1
"781",2020-06-07,"15","Obiliq","Milloshevë",5
"782",2020-06-07,"19","Prishtinë","Prishtinë",10
"783",2020-06-07,"20","Prizren","Prizren",3
"784",2020-06-07,"20","Prizren","Tupec",4
"785",2020-06-07,"16","Rahovec","Rahovec",1
"786",2020-06-07,"21","Skënderaj","Likoc",1
"787",2020-06-07,"27","Vushtrri","Akrashticë",1
"788",2020-06-07,"27","Vushtrri","Maxhunaj",1
"789",2020-06-07,"27","Vushtrri","Vushtrri",6
"790",2020-06-08,"25","Ferizaj","Balaj",0
"791",2020-06-08,"9","Fushë Kosovë","Fushë Kosovë",1
"792",2020-06-08,"9","Fushë Kosovë","Miradi e Poshtme",1
"793",2020-06-08,"32","Mamushë","Mamushë",1
"794",2020-06-08,"11","Mitrovicë","Mitrovicë",1
"795",2020-06-08,"15","Obiliq","Milloshevë",1
"796",2020-06-08,"19","Prishtinë","Prishtinë",4
"797",2020-06-08,"20","Prizren","Gërnçar",0
"798",2020-06-08,"20","Prizren","Jabllanicë",0
"799",2020-06-08,"20","Prizren","Nashec",0
"800",2020-06-08,"20","Prizren","Prizren",4
"801",2020-06-08,"20","Prizren","Randobravë",0
"802",2020-06-08,"16","Rahovec","Rahovec",1
"803",2020-06-08,"27","Vushtrri","Dumnicë e Poshtme",1
"804",2020-06-08,"27","Vushtrri","Stanovc",2
"805",2020-06-08,"27","Vushtrri","Vushtrri",12
"806",2020-06-09,"4","Gjilan","Gjilan",1
"807",2020-06-09,"32","Mamushë","Mamushë",1
"808",2020-06-09,"19","Prishtinë","Prishtinë",3
"809",2020-06-09,"27","Vushtrri","Vushtrri",1
"810",2020-06-10,"25","Ferizaj","Balaj",0
"811",2020-06-10,"9","Fushë Kosovë","Fushë Kosovë",1
"812",2020-06-10,"6","Istog","Shushicë - IS",1
"813",2020-06-10,"13","Lipjan","Janjevë",1
"814",2020-06-10,"15","Obiliq","Milloshevë",8
"815",2020-06-10,"17","Pejë","Lutogllavë",1
"816",2020-06-10,"19","Prishtinë","Prishtinë",13
"817",2020-06-10,"16","Rahovec","Rahovec",1
"818",2020-06-10,"26","Viti","Zhiti",1
"819",2020-06-10,"27","Vushtrri","Druvarë",1
"820",2020-06-10,"27","Vushtrri","Vushtrri",1
"821",2020-06-11,"25","Ferizaj","Balaj",0
"822",2020-06-11,"9","Fushë Kosovë","Fushë Kosovë",2
"823",2020-06-11,"9","Fushë Kosovë","Miradi e Epërme",1
"824",2020-06-11,"2","Gjakovë","Rogovë",1
"825",2020-06-11,"4","Gjilan","Gjilan",1
"826",2020-06-11,"13","Lipjan","Lipjan",1
"827",2020-06-11,"32","Mamushë","Mamushë",1
"828",2020-06-11,"17","Pejë","Pejë",1
"829",2020-06-11,"18","Podujevë","Gërdoc",1
"830",2020-06-11,"18","Podujevë","Konushevc",1
"831",2020-06-11,"19","Prishtinë","Prishtinë",9
"832",2020-06-11,"16","Rahovec","Rahovec",2
"833",2020-06-11,"26","Viti","Zhiti",2
"834",2020-06-11,"27","Vushtrri","Akrashticë",1
"835",2020-06-11,"27","Vushtrri","Maxhunaj",1
"836",2020-06-11,"27","Vushtrri","Stanovc i Epërm",3
"837",2020-06-12,"9","Fushë Kosovë","Fushë Kosovë",6
"838",2020-06-12,"9","Fushë Kosovë","Miradi e Poshtme",6
"839",2020-06-12,"11","Mitrovicë","Kqiq",3
"840",2020-06-12,"11","Mitrovicë","Mitrovicë",6
"841",2020-06-12,"11","Mitrovicë","Suhodoll",1
"842",2020-06-12,"19","Prishtinë","Prishtinë",11
"843",2020-06-12,"20","Prizren","Prizren",3
"844",2020-06-12,"16","Rahovec","Rahovec",1
"845",2020-06-12,"26","Viti","Beguncë",5
"846",2020-06-12,"26","Viti","Zhiti",7
"847",2020-06-12,"27","Vushtrri","Akrashticë",4
"848",2020-06-12,"27","Vushtrri","Dobërlluk",1
"849",2020-06-12,"27","Vushtrri","Reznik",2
"850",2020-06-12,"27","Vushtrri","Vushtrri",2
"851",2020-06-13,"25","Ferizaj","Balaj",0
"852",2020-06-13,"25","Ferizaj","Ferizaj",0
"853",2020-06-13,"25","Ferizaj","Rahovicë",0
"854",2020-06-13,"25","Ferizaj","Talinoc i Jerlive",0
"855",2020-06-13,"9","Fushë Kosovë","Fushë Kosovë",1
"856",2020-06-13,"6","Istog","Shushicë - IS",11
"857",2020-06-13,"17","Pejë","Pejë",1
"858",2020-06-13,"19","Prishtinë","Prishtinë",18
"859",2020-06-13,"20","Prizren","Prizren",0
"860",2020-06-13,"16","Rahovec","Rahovec",3
"861",2020-06-13,"26","Viti","Skifteraj",1
"862",2020-06-13,"27","Vushtrri","Dumnicë e Poshtme",1
"863",2020-06-13,"27","Vushtrri","Gllavotin",1
"864",2020-06-13,"27","Vushtrri","Maxhunaj",1
"865",2020-06-13,"27","Vushtrri","Stanovc i Epërm",11
"866",2020-06-13,"27","Vushtrri","Vushtrri",4
"867",2020-06-14,"25","Ferizaj","Rahovicë",0
"868",2020-06-14,"9","Fushë Kosovë","Fushë Kosovë",1
"869",2020-06-14,"4","Gjilan","Gjilan",3
"870",2020-06-14,"6","Istog","Staradaran",1
"871",2020-06-14,"6","Istog","Vrellë",1
"872",2020-06-14,"30","Malishevë","Kijevë",0
"873",2020-06-14,"30","Malishevë","Mirushë",0
"874",2020-06-14,"32","Mamushë","Mamushë",1
"875",2020-06-14,"11","Mitrovicë","Mitrovicë",2
"876",2020-06-14,"17","Pejë","Bllagajë",0
"877",2020-06-14,"17","Pejë","Nakëll",0
"878",2020-06-14,"17","Pejë","Napërgjan",1
"879",2020-06-14,"17","Pejë","Pejë",6
"880",2020-06-14,"19","Prishtinë","Prishtinë",5
"881",2020-06-14,"20","Prizren","Lubizhdë",1
"882",2020-06-14,"20","Prizren","Prizren",2
"883",2020-06-14,"16","Rahovec","Rahovec",0
"884",2020-06-14,"21","Skënderaj","Lubovec",1
"885",2020-06-14,"24","Suharekë","Suharekë",1
"886",2020-06-14,"26","Viti","Zhiti",1
"887",2020-06-14,"27","Vushtrri","Begaj",1
"888",2020-06-14,"27","Vushtrri","Dumnicë e Poshtme",2
"889",2020-06-14,"27","Vushtrri","Maxhunaj",1
"890",2020-06-14,"27","Vushtrri","Reznik",1
"891",2020-06-14,"27","Vushtrri","Vushtrri",17
"892",2020-06-15,"5","Dragash","Glloboqicë",1
"893",2020-06-15,"3","Drenas","Fushticë e Poshtme",1
"894",2020-06-15,"3","Drenas","Sankoc",2
"895",2020-06-15,"25","Ferizaj","Ferizaj",1
"896",2020-06-15,"25","Ferizaj","Komogllavë",1
"897",2020-06-15,"9","Fushë Kosovë","Fushë Kosovë",3
"898",2020-06-15,"2","Gjakovë","Gjakovë",2
"899",2020-06-15,"2","Gjakovë","Rogovë",4
"900",2020-06-15,"4","Gjilan","Kmetoc",1
"901",2020-06-15,"7","Kaçanik","Kaçanik",1
"902",2020-06-15,"10","Kamenicë","Poliqkë",0
"903",2020-06-15,"37","Kllokot","Mogillë",1
"904",2020-06-15,"13","Lipjan","Lipjan",4
"905",2020-06-15,"13","Lipjan","Rufc i ri",1
"906",2020-06-15,"32","Mamushë","Mamushë",1
"907",2020-06-15,"38","Mitrovicë e Veriut","Mitrovicë e Veriut",0
"908",2020-06-15,"15","Obiliq","Milloshevë",1
"909",2020-06-15,"17","Pejë","Buqan",1
"910",2020-06-15,"17","Pejë","Pejë",7
"911",2020-06-15,"19","Prishtinë","Hajvali",1
"912",2020-06-15,"19","Prishtinë","Prishtinë",45
"913",2020-06-15,"20","Prizren","Mazrek",1
"914",2020-06-15,"20","Prizren","Prizren",15
"915",2020-06-15,"20","Prizren","Reçan",1
"916",2020-06-15,"20","Prizren","Romajë",1
"917",2020-06-15,"16","Rahovec","Rahovec",8
"918",2020-06-15,"16","Rahovec","Ratkoc",1
"919",2020-06-15,"21","Skënderaj","Likoc",1
"920",2020-06-15,"24","Suharekë","Maqitevë",1
"921",2020-06-15,"26","Viti","Pozheran",1
"922",2020-06-15,"26","Viti","Skifteraj",3
"923",2020-06-15,"26","Viti","Sllatinë e Epërme",1
"924",2020-06-15,"26","Viti","Zhiti",1
"925",2020-06-15,"27","Vushtrri","Akrashticë",3
"926",2020-06-15,"27","Vushtrri","Begaj",1
"927",2020-06-15,"27","Vushtrri","Maxhunaj",1
"928",2020-06-15,"27","Vushtrri","Vushtrri",10
"929",2020-06-16,"25","Ferizaj","Ferizaj",0
"930",2020-06-16,"9","Fushë Kosovë","Fushë Kosovë",6
"931",2020-06-16,"4","Gjilan","Cerrnicë",1
"932",2020-06-16,"4","Gjilan","Gjilan",4
"933",2020-06-16,"7","Kaçanik","Gabricë",1
"934",2020-06-16,"10","Kamenicë","Topanicë",1
"935",2020-06-16,"32","Mamushë","Mamushë",3
"936",2020-06-16,"11","Mitrovicë","Mitrovicë",9
"937",2020-06-16,"11","Mitrovicë","Shupkofc",1
"938",2020-06-16,"11","Mitrovicë","Zhabarë",1
"939",2020-06-16,"15","Obiliq","Breznicë",1
"940",2020-06-16,"15","Obiliq","Hade",1
"941",2020-06-16,"15","Obiliq","Obiliq",6
"942",2020-06-16,"15","Obiliq","Raskovë",1
"943",2020-06-16,"36","Partesh","Partesh",1
"944",2020-06-16,"17","Pejë","Pejë",18
"945",2020-06-16,"18","Podujevë","Dumnicë e Poshtme",1
"946",2020-06-16,"18","Podujevë","Gërdoc",1
"947",2020-06-16,"18","Podujevë","Konushevc",2
"948",2020-06-16,"19","Prishtinë","Barilevë",1
"949",2020-06-16,"19","Prishtinë","Hajvali",2
"950",2020-06-16,"19","Prishtinë","Prishtinë",39
"951",2020-06-16,"20","Prizren","Gërnçar",1
"952",2020-06-16,"20","Prizren","Lubizhdë",2
"953",2020-06-16,"20","Prizren","Prizren",4
"954",2020-06-16,"16","Rahovec","Rahovec",1
"955",2020-06-16,"26","Viti","Skifteraj",2
"956",2020-06-16,"27","Vushtrri","Begaj",1
"957",2020-06-16,"27","Vushtrri","Bukosh",1
"958",2020-06-16,"27","Vushtrri","Maxhunaj",2
"959",2020-06-16,"27","Vushtrri","Stanovc",18
"960",2020-06-16,"27","Vushtrri","Vushtrri",8
